Wavelength (nm),Curve-1_E (s.u),Curve-2_E (s.u),Curve-3_E (s.u),Curve-4_E (s.u),Curve-5_E (s.u),Curve-6_E (s.u),Curve-7_E (s.u),Curve-8_E (s.u),Curve-9_E (s.u),Curve-10_E (s.u)
413.709,446.934,436.366,413.46,433.935,370.885,383.295,410.837,421.709,456.7,462.537
413.881,469.615,465.208,392.445,426.717,438.697,409.789,420.952,410.576,406.113,549.165
414.052,411.556,456.458,394.852,457.071,439.336,506.362,504.551,421.452,424.103,403.977
414.223,397.152,451.127,471.302,429.998,474.444,459.732,447.036,504.94,429.498,500.235
414.395,442.343,543.418,446.539,362.771,468.306,453.073,409.662,477.801,408.716,477.975
414.566,402.624,498.213,515.445,426.601,447.351,516.723,339.775,427.431,577.473,452.4
414.737,558.321,599.101,576.359,546.852,512.858,476.24,474.191,480.392,575.717,549.269
414.908,463.23,443.239,427.24,478.867,480.821,478.011,485.319,472.716,469.984,553.215
415.08,460.378,504.513,471.556,536.511,476.713,488.057,421.365,410.929,472.15,577.156
415.251,492.225,448.055,501.65,469.497,523.512,566.526,569.735,489.36,626.03,561.369
415.422,512.633,471.163,469.592,468.772,571.909,520.982,490.061,449.635,459.209,501.949
415.594,466.297,562.028,467.366,567.759,529.821,497.34,497.449,510.474,517.017,538.283
415.765,453.197,402.067,493.816,486.879,489.847,543.828,494.241,503.066,535.994,546.887
415.936,475.186,483.531,494.541,437.742,587.589,549.914,469.861,519.641,551.383,588.538
416.107,529.364,521.184,571.389,556.957,589.186,533.577,471.233,499.111,556.498,571.641
416.279,502.519,469.192,512.239,600.71,557.084,544.514,500.084,531.61,569.245,542.537
416.45,493.301,523.898,521.373,473.243,525.49,496.499,569.222,552.296,590.823,619.301
416.621,522.859,532.072,508.544,573.766,501.188,630.154,532.89,506.565,475.923,545.063
416.793,524.062,604.618,553.08,558.262,634.167,456.437,579.496,591.127,538.736,533.386
416.964,620.578,529.895,605.062,612.088,606.268,588.829,522.959,533.175,577.655,589.764
417.135,549.075,578.876,578.29,555.162,593.113,466.671,508.682,522.816,572.23,565.885
417.306,534.651,685.291,572.696,457.855,578.833,585.995,559.125,551.766,633.352,627.003
417.478,570.186,547.676,505.43,626.916,500.27,551.933,583.618,567.249,523.949,623.076
417.649,604.216,523.68,511.876,647.415,530.897,579.289,502.088,546.25,613.529,492.457
417.82,511.422,520.22,510.509,560.804,488.239,557.995,569.15,503.023,536.049,508.816
417.992,539.192,522.998,583.094,528.274,612.407,506.764,556.482,502.639,532.634,599.143
418.163,512.081,550.173,553.423,592.106,470.085,501.799,544.269,579.32,534.041,497.907
418.334,414.412,457.907,566.354,437.074,521.047,530.253,441.923,505.624,423.721,465.853
418.506,482.311,505.588,523.869,504.307,442.991,411.764,566.826,504.881,503.962,527.837
418.677,508.84,473.264,472.651,472.014,533.354,487.748,530.665,517.97,499.566,441.258
418.848,531.537,492.168,512.513,538.472,423.327,482.314,465.375,548.609,496.212,480.351
419.019,435.043,530.954,513.997,494.985,495.971,505.605,451.883,559.194,455.108,526.736
419.191,473.878,475.413,463.798,454.028,543.933,446.63,470.695,514.0,528.913,499.671
419.362,397.598,519.152,445.426,403.173,454.703,496.096,508.575,480.756,440.496,462.008
419.533,551.876,521.011,572.878,586.486,556.955,587.453,572.385,479.323,524.102,478.65
419.705,410.779,569.91,515.545,486.332,490.962,512.191,507.981,559.168,554.217,468.182
419.876,563.365,508.962,478.006,433.683,622.502,474.474,516.413,488.351,494.98,526.583
420.047,507.615,492.851,483.643,519.102,497.953,480.424,518.367,530.289,484.008,460.579
420.219,546.127,448.453,575.248,537.34,561.127,616.441,515.666,601.43,549.855,527.138
420.39,461.631,483.272,475.623,478.618,525.217,441.687,496.269,506.825,439.108,489.696
420.561,496.327,535.879,568.638,529.069,553.263,550.346,572.822,528.619,536.2,592.899
420.732,509.841,538.995,487.341,464.386,546.72,461.616,476.617,502.545,549.036,483.061
420.904,493.116,477.344,515.533,497.794,480.745,488.119,488.427,512.583,461.481,478.458
421.075,478.954,542.582,469.309,546.682,494.371,553.527,517.068,467.236,514.202,492.997
421.246,453.872,477.478,439.715,460.401,508.306,469.988,469.385,445.607,517.72,465.426
421.418,412.764,451.765,384.594,451.509,425.309,424.872,475.504,491.644,429.313,479.267
421.589,394.035,463.115,447.365,440.601,455.879,469.815,502.985,460.422,387.105,410.113
421.76,377.996,395.675,375.409,415.028,340.24,378.167,424.523,408.263,379.197,370.314
421.932,397.049,455.123,443.778,491.0,439.6,420.981,454.985,426.05,473.855,432.25
422.103,423.838,460.559,436.147,415.379,498.317,439.886,519.408,420.874,418.778,527.779
422.274,382.088,422.692,437.844,444.106,446.043,422.209,420.889,449.046,478.293,434.496
422.446,418.239,480.941,419.881,513.411,413.854,479.626,456.478,497.451,516.789,497.045
422.617,496.561,417.752,412.018,448.771,451.555,462.919,426.91,492.73,469.9,469.491
422.788,350.396,498.362,434.443,417.491,500.901,472.786,466.156,412.426,512.753,550.626
422.959,353.797,403.25,427.368,541.485,364.161,417.13,457.529,434.81,431.207,415.286
423.131,517.068,443.908,465.622,477.667,481.263,421.863,464.499,480.907,486.015,422.484
423.302,482.746,370.596,463.769,390.124,487.556,456.541,514.525,495.388,521.096,487.608
423.473,419.264,429.711,434.756,412.314,460.042,520.792,414.037,431.798,437.76,482.138
423.645,523.911,537.177,420.272,447.644,406.624,520.701,465.442,446.8,493.14,519.666
423.816,401.05,340.017,386.207,440.099,378.725,423.387,425.39,396.405,461.557,412.481
423.987,477.148,432.086,467.31,428.599,470.519,527.054,456.429,495.36,413.198,472.158
424.159,457.083,470.086,485.08,444.289,539.417,586.7,511.183,470.578,456.732,479.275
424.33,443.269,484.881,420.651,408.532,445.597,522.874,456.308,491.295,454.563,377.15
424.501,481.281,474.76,501.109,421.268,432.746,434.464,445.991,440.883,468.367,463.641
424.673,323.845,405.262,458.437,374.847,400.447,382.727,427.156,411.416,495.716,411.878
424.844,453.647,440.694,479.084,420.067,503.503,464.0,496.585,489.714,431.091,459.571
425.015,453.746,482.548,480.252,457.387,495.536,561.7,533.11,441.882,485.696,527.663
425.187,457.272,457.913,441.713,482.518,389.931,419.394,422.137,432.55,457.973,474.902
425.358,418.933,431.452,389.169,458.011,391.664,470.931,446.899,379.519,402.712,471.359
425.529,467.878,449.348,505.359,400.425,429.512,499.135,533.864,495.21,476.457,459.757
425.7,390.541,405.054,456.751,513.532,460.748,471.54,439.596,495.4,455.224,429.645
425.872,488.897,450.029,499.327,405.473,463.842,434.194,472.465,464.119,516.866,495.229
426.043,466.678,496.47,463.39,401.494,558.12,496.768,462.317,417.506,455.071,547.56
426.214,499.583,514.729,426.997,387.075,489.003,435.535,476.424,391.206,492.702,495.55
426.386,435.496,510.935,467.72,516.248,459.129,538.74,421.825,469.481,488.893,443.997
426.557,457.727,451.434,433.778,448.169,517.127,452.414,449.756,469.332,481.56,406.68
426.728,438.534,505.204,495.859,454.697,432.262,440.99,468.906,496.04,471.413,535.845
426.9,449.409,416.636,540.835,458.592,462.912,471.79,500.024,482.984,497.745,522.452
427.071,451.522,412.975,495.351,462.155,525.218,510.396,473.184,460.254,497.638,457.623
427.242,432.42,481.277,480.575,506.752,478.354,434.064,478.807,494.719,520.987,480.455
427.414,526.024,457.657,468.318,443.076,463.207,535.191,426.427,494.167,445.655,444.653
427.585,485.93,468.261,468.997,502.544,530.115,437.616,473.252,466.024,436.271,509.086
427.756,484.708,466.434,549.715,569.934,502.246,487.044,495.051,620.904,555.866,497.341
427.928,482.192,480.478,529.984,618.346,533.205,483.856,544.665,543.494,532.269,569.884
428.099,493.52,516.86,566.078,490.21,551.909,527.63,501.591,482.157,473.876,529.603
428.27,513.136,548.307,497.299,498.603,484.02,529.707,533.158,531.107,486.925,503.883
428.442,571.031,566.273,522.367,500.519,551.049,480.858,513.679,557.971,503.092,555.406
428.613,553.721,526.936,543.263,554.95,587.275,544.873,554.229,538.067,527.142,451.886
428.784,563.324,486.299,548.72,552.213,555.593,607.636,549.316,567.523,545.372,504.948
428.956,644.273,546.502,514.271,618.592,559.785,545.17,505.615,502.847,558.889,530.28
429.127,525.297,488.004,554.816,545.493,541.355,519.294,518.974,526.051,558.695,519.0
429.298,510.892,550.497,547.597,533.043,540.742,523.182,524.388,515.043,516.162,504.807
429.47,559.125,566.497,580.726,482.615,594.426,517.321,525.995,572.523,524.817,515.518
429.641,548.743,515.131,531.537,523.162,541.476,552.519,555.953,619.421,546.601,619.232
429.812,550.271,556.131,555.408,558.205,526.61,532.443,512.038,550.203,547.381,539.582
429.984,526.001,572.294,620.214,570.633,580.047,526.806,569.163,526.697,586.688,525.751
430.155,532.14,508.106,580.71,527.023,550.108,592.804,600.361,548.11,557.135,531.085
430.326,640.801,612.819,599.911,603.379,609.6,598.59,587.629,570.451,593.095,602.538
430.498,603.468,656.357,632.169,681.93,629.343,680.767,644.862,677.661,555.788,651.698
430.669,500.578,593.823,557.365,641.069,579.564,594.669,650.557,663.03,566.377,546.946
430.84,639.123,614.311,585.981,691.988,621.061,613.671,585.173,541.272,635.178,634.534
431.012,558.269,675.035,624.951,611.027,579.571,635.954,592.889,625.606,591.124,592.076
431.183,659.073,590.513,613.78,654.653,630.449,651.314,574.133,694.136,660.79,628.357
431.354,702.93,700.02,662.264,721.243,680.461,685.15,675.681,659.999,687.544,634.972
431.526,767.868,830.578,759.93,816.892,839.505,829.232,816.887,860.387,843.747,823.89
431.697,1447.43,1461.29,1454.69,1527.22,1486.56,1528.23,1430.32,1486.22,1533.48,1585.17
431.868,2644.89,2701.74,2660.45,2710.86,2837.27,2753.03,2879.44,2776.27,2646.59,2774.02
432.04,3941.56,3979.37,3939.42,3871.86,4066.99,3957.07,3928.57,3819.57,3905.55,3901.96
432.211,5823.41,5998.5,5749.72,5818.01,5864.84,5755.73,5851.88,5800.48,5958.25,5874.65
432.382,7765.08,7872.76,7548.05,7727.06,7954.48,7613.81,7643.56,7850.49,7863.1,7710.51
432.554,10058.7,10119.5,10016.4,10069.3,10124.2,10007.9,10110.1,9940.38,10059.0,10001.1
432.725,11841.4,11909.7,11879.8,12042.0,11800.5,11805.9,11641.3,11773.6,11922.1,11839.7
432.896,14216.4,14317.9,14120.5,14023.8,14060.6,14140.9,14120.4,14149.5,14342.9,14323.5
433.068,15718.8,15803.1,15521.2,15724.3,15937.8,15697.1,15641.3,15828.2,15787.4,15951.2
433.239,17315.1,17528.8,17170.6,17498.6,17621.4,17522.4,17445.7,17395.7,17711.4,17545.0
433.41,19501.8,19470.7,19360.7,19469.1,19638.1,19280.6,19599.3,19380.2,19740.7,19649.8
433.582,21934.8,22094.8,21939.0,21916.6,21983.9,22010.2,21885.8,21804.0,21982.4,21940.2
433.753,22874.9,22977.9,22717.2,22561.6,22646.9,22593.3,22569.3,22560.1,22660.9,22667.9
433.925,21503.9,21992.6,21783.6,21973.6,21939.0,21850.6,21873.5,21504.9,21806.5,21418.3
434.096,19543.7,19999.6,19458.4,19869.5,19704.4,19639.3,19534.6,19504.9,19759.4,19744.1
434.267,15191.3,15242.8,15165.1,15054.3,15171.2,15059.4,15028.9,15418.9,15210.7,14953.3
434.439,9458.97,9648.93,9464.42,9613.45,9763.08,9582.4,9516.35,9599.43,9560.59,9444.73
434.61,5378.19,5449.48,5467.29,5422.94,5434.15,5467.4,5328.75,5426.49,5384.16,5422.09
434.781,1714.7,1788.86,1775.4,1818.17,1824.1,1731.37,1742.62,1781.77,1745.95,1749.01
434.953,651.24,657.433,664.991,671.171,737.508,640.846,713.397,708.415,749.277,673.716
435.124,564.195,597.388,532.247,525.271,562.505,579.421,600.712,538.96,548.653,598.431
435.295,468.192,523.859,480.311,503.382,575.938,479.718,579.413,520.115,465.93,501.061
435.467,480.546,506.899,485.172,514.237,478.291,510.278,485.797,484.217,559.462,512.588
435.638,506.288,448.718,504.827,506.843,475.591,462.935,466.183,457.159,554.148,425.982
435.809,453.954,451.874,518.088,492.772,516.565,484.008,522.127,526.041,472.153,465.854
435.981,431.807,457.923,475.916,459.839,512.012,513.517,510.046,512.462,473.182,515.125
436.152,510.849,473.671,490.159,538.631,498.073,497.537,505.394,449.339,482.183,506.42
436.323,493.028,471.402,487.518,527.344,531.293,457.894,454.385,445.374,471.898,448.045
436.495,486.295,481.03,456.564,517.801,487.475,487.569,490.764,472.663,525.695,494.392
436.666,470.641,469.324,458.015,462.655,466.553,469.282,466.553,500.46,484.379,560.386
436.837,504.45,448.24,484.722,449.467,546.824,444.265,484.707,488.926,478.245,540.586
437.009,480.738,507.193,483.931,469.402,508.367,406.614,411.803,461.763,555.376,430.676
437.18,502.561,433.632,429.628,488.974,453.522,481.884,462.49,465.3,472.28,525.267
437.352,469.922,519.241,456.296,471.829,595.413,485.444,530.594,503.329,484.588,561.425
437.523,464.938,498.678,453.576,464.185,519.039,456.298,462.811,495.582,489.97,533.959
437.694,449.011,454.715,444.471,431.337,501.32,510.698,462.77,443.371,450.366,503.315
437.866,457.562,458.873,479.616,480.967,445.065,449.035,481.56,403.591,464.035,464.915
438.037,414.68,474.291,405.045,460.917,455.864,523.001,515.988,435.015,439.471,402.121
438.208,448.117,478.445,481.533,466.763,445.466,479.017,524.099,481.769,438.441,468.911
438.38,455.031,494.048,493.269,486.169,460.135,475.133,468.555,453.224,447.845,501.362
438.551,514.005,477.435,472.228,490.627,478.033,496.894,447.638,491.323,449.097,505.279
438.722,441.492,447.894,449.66,449.741,477.177,486.716,428.62,433.274,494.481,460.122
438.894,462.94,484.057,401.445,460.976,451.389,478.218,436.613,455.99,529.46,451.569
439.065,491.927,498.173,429.146,471.451,494.459,449.043,429.185,369.708,484.023,478.975
439.237,414.194,446.033,424.249,453.603,468.885,479.027,446.531,500.156,416.795,510.397
439.408,433.597,509.677,455.018,462.082,503.295,519.72,476.583,472.942,479.934,461.601
439.579,436.897,431.351,469.055,470.421,520.776,419.426,454.189,442.466,474.311,468.643
439.751,450.68,521.422,502.021,488.503,512.747,562.224,454.307,420.268,473.167,505.327
439.922,486.974,523.714,448.955,453.337,459.462,500.096,514.558,467.603,481.847,486.984
440.093,525.614,523.768,497.266,507.407,547.578,506.097,502.31,514.967,493.748,501.254
440.265,463.61,537.241,527.168,488.959,526.744,465.996,503.093,492.638,557.156,445.126
440.436,559.013,510.621,474.612,499.243,559.65,546.36,499.792,537.026,562.261,498.741
440.607,490.821,561.431,555.109,502.485,548.579,541.654,475.396,539.23,524.771,604.994
440.779,482.091,616.869,540.132,561.71,565.465,538.95,595.91,561.633,550.278,544.602
440.95,616.009,595.063,612.788,596.25,640.152,688.158,542.446,552.992,567.412,632.743
441.122,600.473,595.516,600.966,594.212,631.725,614.755,657.198,672.907,680.534,604.931
441.293,563.159,538.862,626.946,594.224,627.191,600.199,530.81,626.995,576.787,642.34
441.464,540.628,572.282,569.655,543.077,611.224,533.846,505.307,567.267,543.909,577.724
441.636,545.279,541.807,554.595,576.081,530.097,574.139,565.324,548.64,536.166,573.051
441.807,539.797,523.477,508.22,543.546,566.221,514.563,532.145,536.677,528.579,522.917
441.978,472.54,465.98,466.979,467.149,467.862,495.924,501.977,462.779,451.739,492.428
442.15,429.174,423.152,442.41,462.627,491.293,514.185,479.551,434.551,488.383,476.624
442.321,469.897,495.585,431.032,400.24,453.985,501.955,429.918,417.311,446.984,417.466
442.493,493.725,445.373,464.98,451.19,452.522,408.98,406.134,479.488,476.617,434.734
442.664,444.518,418.119,424.365,435.161,464.143,473.23,420.924,434.311,430.764,430.364
442.835,439.415,451.135,384.009,399.934,437.329,372.399,431.222,468.836,453.204,414.35
443.007,427.357,420.837,467.341,457.338,436.496,426.051,442.26,458.954,439.035,443.53
443.178,464.97,435.283,460.734,477.879,439.515,471.266,475.425,418.039,472.957,472.511
443.349,442.006,440.907,467.188,383.747,410.403,489.6,489.071,397.628,486.548,467.305
443.521,440.972,418.321,434.993,428.215,456.364,459.502,484.644,457.061,423.303,464.824
443.692,447.972,459.406,447.249,444.109,458.484,444.429,439.443,435.749,466.043,434.272
443.864,489.832,506.361,496.734,523.374,565.821,513.208,525.02,480.812,501.368,491.559
444.035,499.933,497.069,545.115,507.054,538.405,539.845,506.35,540.94,501.476,562.303
444.206,496.388,535.264,510.274,520.657,543.358,515.341,516.586,567.385,577.831,529.976
444.378,513.614,576.887,537.93,545.581,533.267,520.872,552.278,561.107,574.433,552.786
444.549,496.291,548.805,478.857,538.424,595.639,572.771,585.534,489.105,548.583,548.061
444.72,493.746,562.534,520.609,540.579,524.479,480.651,544.945,560.953,554.515,554.427
444.892,539.883,510.544,551.617,511.673,540.2,530.113,562.5,540.121,562.479,523.356
445.063,488.329,501.315,519.512,493.482,511.627,553.662,552.669,557.925,544.294,545.29
445.235,546.096,497.036,522.466,548.449,514.04,533.091,485.163,499.905,534.922,504.615
445.406,494.805,488.193,512.014,496.04,486.747,501.377,503.183,502.847,487.512,472.268
445.577,513.643,465.961,498.642,485.755,523.934,544.802,515.278,487.394,499.428,510.734
445.749,470.103,481.745,519.842,519.597,565.382,460.617,495.866,539.869,504.733,537.391
445.92,467.512,444.626,453.33,514.183,474.026,493.165,509.556,480.056,446.744,512.825
446.092,455.709,471.159,460.469,435.603,511.391,454.997,464.454,451.991,483.708,511.905
446.263,453.97,495.649,453.249,438.915,500.372,465.617,517.981,482.827,445.524,461.714
446.434,418.146,460.379,439.04,454.845,460.083,484.484,492.381,474.825,437.024,466.763
446.606,428.402,450.713,395.507,388.582,439.318,460.425,445.582,437.442,452.292,417.718
446.777,368.676,455.968,428.649,427.841,447.96,394.447,445.9,458.195,440.454,460.658
446.948,447.906,481.985,502.502,430.523,400.126,432.957,439.134,443.093,514.254,413.24
447.12,409.505,484.07,409.338,435.19,475.133,448.454,458.397,459.033,504.16,445.725
447.291,460.789,425.667,430.79,453.889,448.749,482.314,472.716,438.089,456.033,441.621
447.463,445.793,495.326,455.94,425.856,478.255,468.967,457.731,463.791,485.002,438.009
447.634,463.499,503.26,468.84,491.71,562.439,462.787,437.61,444.915,521.369,537.662
447.805,530.175,481.956,489.263,459.157,458.352,494.694,523.65,502.011,553.111,533.796
447.977,465.75,456.066,515.197,487.158,526.144,549.544,554.065,511.646,532.37,526.637
448.148,520.541,556.996,537.721,479.49,519.893,526.334,488.008,506.524,552.654,531.74
448.32,505.156,508.526,501.216,500.466,554.098,541.618,507.849,519.22,522.011,487.181
448.491,516.052,568.663,577.017,515.665,524.609,549.963,604.232,534.517,519.434,498.551
448.662,559.885,531.962,575.364,520.651,603.501,560.791,548.012,587.466,555.176,554.295
448.834,440.758,525.761,551.788,525.792,539.298,524.896,481.352,549.305,534.285,594.416
449.005,537.725,526.642,498.535,530.409,526.441,497.993,543.609,490.717,532.566,526.29
449.177,466.619,522.203,493.366,514.688,535.979,528.351,531.217,580.795,539.987,525.097
449.348,493.342,500.573,497.001,511.514,503.592,438.543,450.719,465.585,496.17,474.595
449.519,438.847,463.345,476.579,476.358,512.38,461.957,511.394,477.903,496.913,524.204
449.691,485.76,496.621,483.445,467.161,476.041,458.779,462.175,538.869,496.655,453.926
449.862,479.632,490.911,464.618,464.437,449.916,432.274,466.92,466.91,457.059,491.068
450.034,445.634,472.504,441.186,453.819,445.039,454.543,455.26,434.97,483.774,500.485
450.205,432.947,403.977,460.832,429.418,437.152,423.762,509.193,454.647,493.524,440.66
450.376,485.276,445.805,432.11,416.923,380.292,416.044,445.132,457.474,379.466,465.797
450.548,395.354,426.401,399.367,409.681,432.011,440.717,433.071,417.302,428.085,435.425
450.719,447.387,397.44,371.547,435.301,416.43,418.431,425.012,423.957,406.553,392.817
450.891,416.574,418.308,375.694,395.606,412.319,422.732,427.686,407.047,421.561,407.356
451.062,416.855,417.013,463.508,426.937,440.294,493.15,463.706,446.448,418.188,433.768
451.233,405.985,410.256,446.85,415.43,396.303,424.253,446.033,368.416,399.661,392.876
451.405,414.763,477.471,408.331,458.743,480.982,454.707,402.793,480.903,455.707,393.137
451.576,507.71,442.626,445.489,477.126,413.277,421.083,481.733,446.192,467.092,455.513
451.748,419.631,423.432,425.178,428.673,432.143,464.186,425.896,444.541,425.127,460.48
451.919,407.458,396.886,409.322,390.283,416.229,395.491,382.428,424.21,422.649,436.322
452.09,399.206,451.697,449.31,384.189,430.289,459.952,445.464,412.265,417.37,419.225
452.262,378.439,410.982,413.206,431.068,448.395,419.866,440.652,388.096,472.314,426.983
452.433,385.964,417.93,428.671,445.734,407.275,461.442,420.82,421.621,415.137,427.031
452.605,399.174,416.32,410.83,427.169,419.816,432.937,430.591,439.723,395.393,430.802
452.776,408.722,407.866,456.642,405.865,412.891,444.85,453.272,442.372,446.946,363.404
