Wavelength (nm),Curve-1_E (s.u),Curve-2_E (s.u),Curve-3_E (s.u),Curve-4_E (s.u),Curve-5_E (s.u),Curve-6_E (s.u),Curve-7_E (s.u),Curve-8_E (s.u),Curve-9_E (s.u),Curve-10_E (s.u)
647.848,8781.08,8690.48,8763.2,8754.0,8798.57,8818.28,8718.15,8710.3,8672.52,8740.82
648.02,8686.95,8610.54,8656.59,8691.43,8670.58,8702.44,8736.23,8728.0,8694.63,8635.36
648.192,8664.23,8601.84,8598.76,8602.46,8639.03,8704.59,8689.82,8595.17,8650.27,8688.1
648.364,8717.03,8662.23,8658.45,8638.42,8685.16,8656.22,8685.94,8719.95,8714.75,8671.65
648.536,8599.64,8597.9,8483.58,8580.21,8588.38,8711.69,8628.91,8631.51,8667.46,8539.83
648.708,8461.9,8350.78,8387.71,8384.25,8366.92,8358.56,8312.14,8290.46,8358.8,8281.76
648.88,8233.26,8111.42,8179.56,8250.64,8235.6,8113.44,8080.49,8098.81,8159.58,8089.94
649.052,8152.94,8141.6,8036.99,8088.66,8150.74,8086.57,8058.53,8008.27,8021.56,7964.0
649.224,8255.13,8120.19,8142.92,8169.45,8190.87,8140.33,8175.43,8152.22,8050.08,8062.65
649.396,8957.02,8893.79,8908.7,8916.6,8875.69,8949.43,8959.61,8991.21,8877.18,8862.87
649.568,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
649.74,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
649.913,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
650.085,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
650.257,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
650.429,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
650.601,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
650.773,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
650.945,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
651.117,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
651.289,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
651.461,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
651.633,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
651.805,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
651.977,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
652.149,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
652.321,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
652.493,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
652.665,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
652.837,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
653.009,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
653.181,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
653.353,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
653.525,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
653.697,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
653.869,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
654.042,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
654.214,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
654.386,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
654.558,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
654.73,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
654.902,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
655.074,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
655.246,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
655.418,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
655.59,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
655.762,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
655.934,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
656.106,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
656.278,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
656.45,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
656.622,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
656.794,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
656.966,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
657.139,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
657.311,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
657.483,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
657.655,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
657.827,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
657.999,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
658.171,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
658.343,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
658.515,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
658.687,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
658.859,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
659.031,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
659.203,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
659.375,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
659.547,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
659.719,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
659.892,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
660.064,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
660.236,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
660.408,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
660.58,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
660.752,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
660.924,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
661.096,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
661.268,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
661.44,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
661.612,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
661.784,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
661.956,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
662.128,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
662.301,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
662.473,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
662.645,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
662.817,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
662.989,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
663.161,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
663.333,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
663.505,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
663.677,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
663.849,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
664.021,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
664.193,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
664.365,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
664.538,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
664.71,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
664.882,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
665.054,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
665.226,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
665.398,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
665.57,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
665.742,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
665.914,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
666.086,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
666.258,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
666.431,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
666.603,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
666.775,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
666.947,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
667.119,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
667.291,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
667.463,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
667.635,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
667.807,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
667.979,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
668.151,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
668.324,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
668.496,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
668.668,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
668.84,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
669.012,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
669.184,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
669.356,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
669.528,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
669.7,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
669.872,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
670.045,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
670.217,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
670.389,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
670.561,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
670.733,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
670.905,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
671.077,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
671.249,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
671.421,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
671.593,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
671.766,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
671.938,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
672.11,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
672.282,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
672.454,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
672.626,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
672.798,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
672.97,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
673.142,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
673.315,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
673.487,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
673.659,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
673.831,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
674.003,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
674.175,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
674.347,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
674.519,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
674.691,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,9241.08
674.864,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
675.036,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,10361.5,6213.86,732.737,485.663
675.208,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,4347.44
675.38,9013.94,6361.2,4074.23,4816.74,3145.13,603.204,470.097,449.285,429.219,293.401
675.552,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,7218.85,2048.71,261.233,253.412
675.724,452.749,455.42,445.488,439.869,452.625,415.402,336.977,259.736,255.3,249.068
675.896,4957.3,2299.73,855.694,1511.03,415.888,248.118,242.465,236.213,237.485,241.775
676.068,301.716,257.32,230.992,255.325,226.894,245.846,233.6,239.295,238.248,222.213
676.24,229.267,232.652,235.919,227.802,231.462,230.269,234.426,220.326,223.56,233.023
676.413,217.77,233.098,208.73,233.599,209.445,219.484,238.616,237.179,240.056,221.167
676.585,224.601,219.064,229.828,229.203,221.799,231.67,221.019,212.8,225.136,213.547
676.757,233.562,218.604,207.267,221.237,214.924,218.716,219.839,211.817,213.977,206.51
676.929,195.986,224.595,221.099,204.828,213.637,203.202,205.922,203.067,212.689,196.17
677.101,187.872,219.179,206.072,176.266,208.387,210.218,200.488,208.127,193.385,209.406
677.273,194.318,204.636,208.609,198.369,188.678,199.054,194.125,187.885,182.57,191.478
677.445,202.219,182.094,199.601,196.124,211.177,213.723,186.179,188.483,173.728,193.681
677.617,188.356,185.501,181.105,200.429,192.508,180.27,173.377,192.428,185.326,184.089
677.79,194.636,180.351,179.337,204.952,180.231,187.784,184.448,187.116,179.107,181.615
677.962,192.296,175.905,186.115,175.868,185.939,181.005,179.457,185.681,172.523,169.861
678.134,191.651,192.182,170.691,186.446,185.652,191.938,188.075,192.873,184.349,181.153
678.306,187.059,186.344,182.133,205.337,178.4,180.408,190.068,198.061,191.148,167.501
678.478,187.571,164.756,178.892,173.988,178.894,174.671,184.528,182.379,178.66,189.541
678.65,185.177,188.74,183.446,186.744,169.715,178.509,170.004,189.255,185.533,197.671
678.822,195.492,178.696,174.107,163.302,184.47,179.883,185.119,167.245,169.591,165.313
678.994,179.806,182.836,169.503,169.058,186.644,193.485,179.258,182.997,171.773,171.247
679.167,187.996,157.685,164.16,187.601,164.34,151.916,172.116,171.214,166.068,167.504
679.339,178.015,173.37,163.968,157.097,158.794,167.06,169.792,184.595,162.131,167.138
679.511,180.185,184.288,166.667,181.221,176.668,180.653,183.387,167.128,169.651,171.625
679.683,178.916,174.63,162.733,167.817,160.95,188.483,172.837,163.014,174.635,168.4
679.855,184.359,176.316,184.053,170.39,171.015,171.608,187.562,177.728,180.966,168.115
680.027,178.912,184.261,192.347,182.979,186.996,193.833,185.501,189.239,177.841,178.565
680.199,191.162,186.871,185.141,187.018,186.393,186.629,171.86,186.853,179.553,184.564
680.372,185.438,180.794,184.241,201.462,183.35,194.114,194.348,191.661,185.795,185.983
680.544,194.619,188.365,195.385,179.405,179.316,194.194,189.607,196.204,197.834,181.238
680.716,193.147,186.897,173.927,188.827,184.814,183.978,173.861,168.32,179.764,183.521
680.888,176.698,184.544,195.84,193.966,177.465,195.898,193.455,188.271,181.872,173.853
681.06,179.432,166.579,195.365,172.614,183.233,158.664,189.768,179.052,177.291,180.691
681.232,173.075,175.208,182.032,172.144,185.239,157.514,182.676,178.748,188.565,164.358
681.404,189.061,209.245,188.934,199.567,166.783,182.384,185.476,190.469,181.738,174.423
681.576,175.814,181.515,180.503,175.062,192.628,194.644,183.645,188.449,190.077,185.451
681.749,165.08,157.756,167.632,164.509,172.633,162.691,170.781,164.165,172.58,179.196
681.921,179.494,151.318,163.321,181.595,160.47,166.588,177.875,159.5,153.818,167.201
682.093,165.531,147.883,162.198,146.066,152.576,158.334,162.844,163.368,150.56,164.115
682.265,160.352,145.683,164.517,156.742,161.299,142.581,154.976,148.529,162.5,152.853
682.437,155.223,157.354,158.658,142.188,154.566,156.399,140.078,129.21,140.626,140.101
682.609,140.598,132.23,124.102,125.43,134.069,138.037,133.998,130.251,149.316,132.776
682.781,144.626,147.112,138.812,144.405,131.169,149.713,146.566,139.621,139.645,118.673
682.954,158.745,139.204,145.656,149.641,150.454,143.222,148.959,143.62,139.027,129.623
683.126,152.569,150.612,157.062,164.062,144.637,147.882,150.421,141.001,143.688,151.332
683.298,152.843,148.051,153.785,139.848,150.063,147.629,158.856,166.826,146.099,143.093
683.47,172.541,162.64,164.644,165.594,165.708,141.184,169.162,155.364,164.227,138.431
683.642,154.294,166.298,163.533,150.001,169.01,153.691,144.209,151.082,157.818,147.586
683.814,156.603,168.643,151.523,157.438,150.463,166.449,171.815,173.752,153.056,155.544
683.986,157.166,158.941,167.897,167.802,165.23,166.35,167.651,155.182,166.596,154.86
684.159,135.807,158.826,159.599,157.549,141.972,156.968,154.867,148.024,157.039,155.251
684.331,154.869,142.087,150.53,127.499,144.872,144.593,144.107,130.416,146.857,151.431
684.503,138.386,143.014,132.854,149.179,133.036,120.9,135.623,136.364,127.286,147.706
684.675,151.531,131.685,136.066,124.208,151.172,125.048,127.388,137.97,127.21,149.892
684.847,146.376,143.665,125.789,127.61,143.687,129.405,136.03,122.37,128.339,133.362
685.019,139.14,124.358,136.19,133.183,153.894,135.187,140.195,122.495,143.747,139.042
685.191,127.196,139.254,138.663,128.392,132.407,124.575,142.59,117.241,125.684,134.968
685.364,126.91,126.052,129.371,139.185,129.146,132.729,118.942,132.863,110.654,134.316
685.536,135.734,140.791,132.089,135.18,122.314,127.066,131.42,135.484,133.97,134.209
685.708,132.805,128.243,127.366,138.74,127.127,134.35,142.877,132.354,129.947,113.161
685.88,132.878,113.293,116.316,118.454,121.722,118.366,115.882,116.575,117.189,131.988
686.052,129.94,104.114,130.538,135.107,106.691,129.547,130.983,120.1,139.728,124.024
686.224,116.258,148.743,123.449,125.419,128.697,123.118,122.147,128.565,114.458,119.324
686.397,105.158,138.163,137.699,129.987,135.91,119.747,127.585,143.051,118.115,114.181
686.569,132.631,131.704,137.887,121.934,136.751,125.588,129.933,136.855,126.165,135.955
686.741,129.832,139.64,130.656,135.616,140.252,135.935,145.023,135.449,124.88,145.058
686.913,130.321,155.637,153.111,143.438,144.476,121.104,114.224,134.203,117.622,133.053
687.085,135.173,142.246,142.663,128.522,145.846,140.071,151.239,152.676,124.369,134.97
687.257,155.998,153.61,140.937,155.806,158.902,134.811,163.25,162.145,148.989,129.39
687.429,139.954,155.395,142.703,141.701,151.484,154.595,136.4,148.627,147.125,140.491
687.602,133.751,114.006,135.814,117.581,120.945,120.739,138.164,110.774,151.043,136.746
687.774,123.699,141.412,128.007,134.212,128.457,128.02,126.96,125.066,133.127,122.311
687.946,136.378,111.909,132.251,112.383,127.225,122.063,115.268,117.594,137.677,118.547
688.118,103.132,117.384,122.575,115.869,123.532,123.109,121.281,109.062,129.816,132.123
688.29,118.678,106.661,117.042,110.124,103.797,117.314,113.009,134.263,123.714,105.081
688.462,130.673,125.386,115.604,113.666,120.535,123.338,113.315,110.413,138.938,119.577
688.635,113.009,113.196,107.424,141.144,83.6056,106.449,103.405,128.499,109.097,124.743
688.807,124.507,103.072,122.409,112.604,100.008,113.571,107.847,127.828,113.494,105.676
688.979,139.317,125.15,127.96,144.664,125.051,111.912,115.182,132.715,119.725,124.789
689.151,130.336,129.825,141.137,134.536,128.354,119.523,129.871,129.468,118.744,110.899
689.323,125.797,115.407,124.597,123.745,133.116,114.612,133.42,119.974,129.822,130.98
689.495,115.222,129.847,127.638,119.304,120.39,120.081,115.83,110.184,139.032,118.271
689.668,142.474,119.689,130.738,120.873,116.257,132.508,125.18,140.739,112.002,122.236
689.84,132.547,128.794,120.726,125.962,125.675,138.353,137.837,116.344,144.465,115.518
690.012,123.695,137.862,123.478,123.289,124.477,119.64,116.088,138.817,136.977,121.186
690.184,118.98,119.157,121.365,116.957,132.305,126.537,131.408,127.044,127.632,122.077
690.356,120.195,123.909,129.434,118.96,122.349,134.13,111.224,117.92,129.313,119.899
690.528,127.56,131.647,114.272,125.736,116.608,105.254,118.827,120.795,124.114,126.479
690.701,104.352,105.115,97.3233,100.965,110.992,118.4,113.795,97.9806,113.609,117.145
690.873,130.901,99.1115,111.958,101.451,105.041,94.3803,114.201,102.179,111.644,120.741
691.045,106.321,110.042,90.967,113.75,96.6655,98.036,106.392,103.256,109.944,112.523
691.217,110.766,107.183,98.692,109.734,103.629,99.2733,97.7791,97.0035,110.058,117.599
691.389,96.5625,100.708,101.322,94.7386,108.453,105.876,108.347,109.951,97.4423,103.018
691.561,115.364,97.5622,113.161,107.347,110.151,96.377,93.6725,87.2981,102.071,105.688
691.734,110.231,109.405,95.3584,97.7615,107.598,115.448,105.7,100.498,98.8789,82.8313
691.906,108.752,104.7,101.086,96.2511,106.713,104.719,116.902,101.612,105.83,114.916
692.078,108.542,108.318,93.272,100.694,100.287,111.348,91.7633,117.084,90.5662,92.194
692.25,94.0479,95.4296,89.6257,96.6373,92.8224,95.045,102.16,90.5443,86.7206,93.7635
692.422,101.791,68.7148,101.182,103.572,78.933,97.9776,79.6411,102.097,94.4729,93.6928
692.594,98.3197,92.2911,95.5093,103.103,101.303,98.713,102.01,92.018,89.6042,94.8308
692.767,85.2792,99.2208,87.6675,97.8173,88.453,105.616,94.9366,82.5873,88.9604,87.9837
692.939,93.5724,104.695,83.0216,82.7936,94.7502,100.129,94.8469,93.4714,79.3333,84.3287
693.111,89.6039,90.3797,90.7949,95.354,96.7621,101.952,91.0811,82.5284,97.4673,95.4947
693.283,106.052,98.0582,103.257,97.2523,114.207,99.0666,112.512,105.155,93.5856,103.372
693.455,115.309,112.897,103.35,94.3586,110.71,101.552,82.3179,92.4966,93.6823,91.1128
693.627,82.1903,85.1562,109.47,106.256,101.89,105.083,109.356,117.141,89.2499,90.4653
693.8,98.0309,102.588,114.152,91.2299,110.556,109.567,93.3338,113.857,98.9162,97.1449
693.972,107.508,104.301,108.101,109.666,116.65,102.321,100.023,105.018,106.801,105.826
694.144,111.579,104.431,99.4998,117.081,102.062,102.458,117.792,107.117,103.347,108.911
694.316,119.663,103.066,89.4694,108.169,110.377,94.3874,109.079,93.8988,112.64,96.4771
694.488,102.337,120.215,111.976,92.8437,118.652,115.103,108.504,112.255,113.626,95.1586
694.66,86.9013,90.8058,102.206,97.6325,95.9186,88.4522,85.3995,96.2026,102.083,86.2121
694.833,100.912,114.033,109.741,102.422,126.596,92.8525,108.628,115.701,99.6153,89.4363
695.005,126.325,107.001,105.446,119.773,124.543,117.444,112.016,110.061,108.085,115.787
695.177,99.8652,109.735,112.326,97.4479,110.337,92.9282,105.676,97.9781,121.311,115.595
