?	Curve-1_E	Curve-2_E	Curve-3_E	Curve-4_E	Curve-5_E	Curve-6_E	Curve-7_E	Curve-8_E	Curve-9_E	Curve-10_E
nm	s.u	s.u	s.u	s.u	s.u	s.u	s.u	s.u	s.u	s.u
669.528	16371.1	16370.9	16371.4	16373.5	16365.3	16372.4	16373.5	16371.2	16374.9	16372.6
669.7	16371.1	16370.9	16371.4	16373.5	16365.3	16372.4	16373.5	16371.2	16374.9	16372.6
669.872	16371.1	16370.9	16371.4	16373.5	16365.3	16372.4	16373.5	16371.2	16374.9	16372.6
670.045	16371.1	16370.9	16371.4	16373.5	16365.3	16372.4	16373.5	16371.2	16374.9	16372.6
670.217	16371.1	16370.9	16371.4	16373.5	16365.3	16372.4	16373.5	16371.2	16374.9	16372.6
670.389	16371.1	16370.9	16371.4	16373.5	16365.3	16372.4	16373.5	16371.2	16374.9	16372.6
670.561	16371.1	16370.9	16371.4	16373.5	16365.3	16372.4	16373.5	16371.2	16374.9	16372.6
670.733	16371.1	16370.9	16371.4	16373.5	16365.3	16372.4	16373.5	16371.2	16374.9	16372.6
670.905	16371.1	16370.9	16371.4	16373.5	16365.3	16372.4	16373.5	16371.2	16374.9	16372.6
671.077	16371.1	16370.9	16371.4	16373.5	16365.3	16372.4	16373.5	16371.2	16374.9	16372.6
671.249	16371.1	16370.9	16371.4	16373.5	16365.3	16372.4	16373.5	16371.2	16374.9	16372.6
671.421	16371.1	16370.9	16371.4	16373.5	16365.3	16372.4	16373.5	16371.2	16374.9	16372.6
671.593	16371.1	16370.9	16371.4	16373.5	16365.3	16372.4	16373.5	16371.2	16374.9	16372.6
671.766	16371.1	16370.9	16371.4	16373.5	16365.3	16372.4	16373.5	16371.2	16374.9	16372.6
671.938	16371.1	16370.9	16371.4	16373.5	16365.3	16372.4	16373.5	16371.2	16374.9	16372.6
672.11	16371.1	16370.9	16371.4	16373.5	16365.3	16372.4	16373.5	16371.2	16374.9	16372.6
672.282	16371.1	16370.9	16371.4	16373.5	16365.3	16372.4	16373.5	16371.2	16374.9	16372.6
672.454	5748.89	4879.88	5419.57	4845.79	5127.58	6042.31	5693.73	5454.36	5298.17	6311.68
672.626	450.657	339.469	342.178	350.742	342.788	505.778	635.381	528.28	564.738	1170.26
672.798	212.074	213.901	219.448	211.477	206.366	207.581	233.733	215.118	232.863	244.434
672.97	194.383	198.698	207.624	228.44	216.043	198.775	226.533	202.937	223.174	213.778
673.142	205.838	193.989	202.731	197.961	185.39	196.908	196.588	207.815	202.289	207.816
673.315	212.481	203.996	213.815	217.571	204.461	201.938	210.862	214.637	220.658	195.257
673.487	200.488	203.029	193.283	205.758	201.541	205.773	197.977	199.266	214.006	220.793
673.659	219.086	195.641	193.544	188.581	179.381	193.757	198.239	194.012	203.773	202.376
673.831	203.653	203.347	186.161	206.609	193.86	203.78	200.263	193.198	193.71	200.481
674.003	210.427	184.009	186.358	190.468	185.179	196.698	168.844	184.16	197.639	191.267
674.175	178.118	195.571	193.657	197.234	183.775	171.674	191.066	200.161	177.943	169.618
674.347	197.302	200.904	206.806	191.732	188.041	200.981	188.582	190.753	202.811	190.754
674.519	190.443	197.247	204.93	176.514	177.625	200.345	192.736	201.13	208.394	191.533
674.691	170.396	199.274	184.543	189.013	185.864	186.002	192.619	200.671	188.364	196.755
674.864	184.098	174.388	188.447	202.314	197.376	187.775	201.651	188.735	198.832	201.868
675.036	187.946	193.862	195.679	201.213	178.327	195.182	204.459	195.79	188.656	194.546
675.208	185.172	178.811	197.906	197.569	172.162	184.939	183.369	203.538	197.096	206.029
675.38	189.247	168.851	179.558	175.492	178.205	171.594	193.317	177.891	171.289	188.559
675.552	171.231	191.747	167.939	174.9	170.862	184.703	180.643	156.305	187.777	180.863
675.724	173.863	166.779	174.13	185.205	160.664	153.116	176.156	168	171.352	175.308
675.896	162.653	160.206	167.378	182.376	152.486	162.774	174.933	168.561	168.168	179.614
676.068	172.533	159.391	154.259	148.75	154.524	158.037	160.742	160.433	155.228	161.855
676.24	149.614	152.697	148.276	146.152	148.9	141.71	154.76	138.043	167.08	154.27
676.413	158.291	159.233	151.605	146.095	160.963	162.336	147.39	157.601	163.984	151.535
676.585	149.733	143.717	149.108	138.951	165.974	157.349	142.389	150.291	146.506	146.539
676.757	140.325	140.909	156.437	150.404	128.919	147.036	135.674	139.457	156.875	154.232
676.929	126.172	129.953	148.121	138.192	123.84	140.693	152.812	147.699	149.809	144.145
677.101	150.734	133.705	140.683	152.624	135.241	144.632	138.083	155.56	143.792	154.848
677.273	148.982	145.116	133.409	138.769	132.417	149.818	147.181	139.216	138.298	145.266
677.445	130.872	140.715	122.592	156.265	121.958	139.542	133.164	121.636	127.837	129.112
677.617	128.56	128.432	129.896	119.226	122.852	129.396	133.168	121.635	130.689	139.446
677.79	118.5	130.867	135.903	135.918	111.721	115.586	126.147	123.699	120.268	125.122
677.962	126.805	124.717	134.731	134.037	120.74	133.519	124.288	111.331	145.499	130.387
678.134	127.597	132.99	128.933	137.144	110.492	121.31	131.315	138.661	124.206	126.193
678.306	131.783	133.967	136.853	142.566	122.695	126.572	134.253	120.422	123.42	125.58
678.478	130.073	120.856	122.677	121.982	119.375	123.78	146.088	111.027	135.943	130.805
678.65	134.778	129.834	119.528	125.073	109.808	115.816	138.497	136.405	128.879	119.993
678.822	121.809	121.502	127.256	127.805	114.672	119.963	137.141	121.831	142.332	133.972
678.994	115.265	117.101	121.244	131.97	109.557	122.169	132.732	121.357	130.958	127.421
679.167	136.365	123.936	112.565	129.874	109.442	116.698	128.496	137.992	137.957	113.743
679.339	114.204	122.643	123.752	121.268	117.063	107.008	135.593	116.369	131.5	118.148
679.511	133.848	133.541	130.365	119.486	136.353	132.896	129.711	135.834	136.686	126.007
679.683	125.469	117.669	133.765	136.1	128.504	120.595	128.654	125.135	142.047	127.45
679.855	119.61	133.951	138.097	138.824	125.513	134.556	130.833	102.484	137.453	134.452
680.027	134.559	128.542	138.216	117.888	124.033	141.104	134.888	122.09	152.923	133.862
680.199	144.102	135.758	138.832	138.131	124.999	132.077	141.036	138.766	147.298	127.865
680.372	146.259	141.848	149.203	129.767	116.282	138.35	117.679	143.605	148.206	143.6
680.544	141.14	120.656	151.584	117.315	146.502	165.008	147.003	134.377	141.3	141.871
680.716	143.084	134.034	129.789	146.043	141.123	149.808	151.087	136.861	167.337	157.556
680.888	135.919	136.505	144.75	152.973	123.075	119.983	149.452	146.647	151.426	140.219
681.06	137.4	139.949	154.083	157.132	124.019	154.294	137.908	140.634	140.775	133.135
681.232	140.899	134.005	131.194	144.213	121.302	144.05	132.152	146.442	134.125	124.36
681.404	128.414	132.574	130.825	133.517	125.386	132.643	135.53	139.692	129.823	130.752
681.576	130.955	130.649	143.88	143.006	123.464	142.309	149.115	136.505	149.663	145.95
681.749	122.139	144.329	122.227	130.097	129.464	123.509	138.536	150.371	129.799	135.903
681.921	132.672	133.792	124.559	141.157	115.909	125.662	113.211	121.283	128.915	137.861
682.093	130.843	131.963	115.784	132.019	121.571	121.164	138.661	131.044	138.674	118.922
682.265	135.423	125.638	126.748	115.313	118.806	108.716	112.321	130.08	123.06	114.693
682.437	100.985	95.1609	116.915	99.8482	121.085	120.154	121.966	119.518	121.448	122.009
682.609	115.553	99.7649	102.118	99.8249	82.6176	105.712	111.617	106.322	107.896	91.9065
682.781	109.812	96.1702	99.0548	117.747	94.8574	118.828	119.039	108.057	115.678	117.658
682.954	105.129	130.932	114.81	113.769	107.414	114.67	124.65	102.133	111.526	121.316
683.126	122.583	124.585	121.608	126.959	116.875	132.297	104.459	125.447	119.746	136.456
683.298	116.667	120.264	126.867	117.849	117.521	110.233	124.458	111.015	129.622	117.048
683.47	129.732	113.343	114.799	111.299	116.069	115.548	108.164	109.96	123.213	121.103
683.642	120.521	114.92	128.205	118.707	113.753	103.176	117.695	120.369	118.428	109.784
683.814	123.295	117.677	125.334	115.269	121.837	105.006	121.692	125.444	121.715	108.093
683.986	120.73	114.374	121.354	146.111	139.048	127.618	127.65	113.635	131.581	110.252
684.159	108.465	116.432	115.926	120.781	123.623	125.125	106.978	110.285	132.882	117.824
684.331	116.359	118.604	119.361	108.746	110.47	109.153	107.152	126.051	119.541	123.825
684.503	98.6993	116.011	101.189	106.873	102.826	106.377	108.593	118.196	106.694	101.07
684.675	100.956	99.6961	95.1732	105.834	105.073	112.905	106.641	89.2609	107.515	95.7869
684.847	99.2977	89.3526	95.5145	98.447	91.8611	101.054	92.9159	96.4236	98.0155	100.931
685.019	79.4744	87.0254	82.291	117.129	82.6292	79.8618	109.113	89.7208	104.06	90.3621
685.191	96.8463	80.815	77.5711	96.6504	87.1181	101.238	91.0681	101.083	85.4637	80.9689
685.364	97.4719	133.012	105.604	91.3918	115.618	102.991	97.4625	113.65	92.4782	99.1161
685.536	102.938	83.7308	87.7091	76.733	83.4571	100.918	105.842	98.2748	73.1474	98.0122
685.708	103.548	107.305	90.6461	105.752	84.9162	93.7108	100.424	78.7562	100.791	100.024
685.88	85.247	91.6404	124.374	102.872	105.832	105.3	87.0768	93.7165	121.102	97.9756
686.052	78.1567	104.478	94.3575	83.855	104.587	94.3909	89.1617	97.1678	101.971	89.6433
686.224	105.57	105.448	104.498	87.7736	86.0304	94.8575	96.8453	93.0417	96.0931	87.0065
686.397	88.5265	98.0969	102.21	100.86	88.9989	98.4911	97.1769	86.9811	106.993	103.618
686.569	101.112	93.6721	93.5961	100.871	102.292	123.997	99.8251	92.9029	112.137	102.101
686.741	89.851	108.531	89.2	88.2417	89.0808	113.384	106.884	110.662	96.69	89.0446
686.913	99.7559	113.22	115.169	106.025	77.7597	104.3	115.825	99.9751	105.724	115.452
687.085	103.657	107.44	107.573	96.8896	88.5477	113.069	89.606	99.9728	105.751	113.355
687.257	118.993	104.612	112.219	114.633	132.004	101.431	111.427	123.657	107.497	90.7326
687.429	100.318	100.914	85.5385	117.278	111.075	93.827	91.8408	128.67	99.7247	100.555
687.602	87.7426	99.7764	102.561	93.0776	90.3178	100.542	100.926	102.795	88.2769	115.42
687.774	103.825	116.295	94.4303	87.9755	119.119	88.414	94.4653	84.3034	110.232	97.8445
687.946	94.0214	89.1711	99.4831	81.7458	83.6025	94.6498	86.3009	90.7626	112.654	83.4923
688.118	91.1613	94.8104	87.6249	103.625	96.7766	88.2674	111.735	121.779	91.8369	105.645
688.29	65.1131	72.7153	75.3071	104.889	109.236	91.6429	93.0067	77.0464	99.1881	95.428
688.462	94.0679	101.662	83.1034	88.7726	92.8592	82.0076	86.3568	100.516	100.247	106.938
688.635	88.4049	91.2579	89.3804	80.1744	113.92	90.7709	100.057	110.177	110.422	89.5826
688.807	86.2408	97.4236	78.1209	110.034	73.6734	87.8617	93.1525	98.7518	97.0584	106.339
688.979	83.321	114.775	96.2349	102.005	101.072	96.8945	110.684	90.4816	98.4986	96.7083
689.151	98.4078	96.6644	85.8986	113.345	95.961	87.2642	98.3433	84.9522	104.89	88.9424
689.323	116.271	107.826	91.3195	96.8698	115.301	103.248	117.18	99.8429	122.226	107.13
689.495	82.6418	106.593	102.367	120.735	84.1679	104.368	103.507	117.437	94.8853	90.8597
689.668	95.3742	98.8658	97.5379	98.0075	80.5328	83.1381	97.4291	94.0998	99.724	94.4705
689.84	103.35	93.0862	88.4966	104.116	106.963	102.653	118.866	110.391	115.963	92.5779
690.012	76.191	111.341	83.136	99.291	86.3031	105.134	111.105	101.54	107.277	107.633
690.184	111.132	98.4607	120.748	102.8	101.447	113.698	118.587	101.782	111.466	102.016
690.356	111.502	89.9555	96.0382	103.705	84.5749	99.3136	111.227	99.7222	113.258	88.9661
690.528	85.4204	83.5354	102.491	98.7897	91.8376	104.19	78.3169	80.3497	93.052	91.9433
690.701	91.9269	93.3645	86.3233	86.5329	92.4767	91.3443	94.0115	77.4793	94.8672	63.8615
690.873	80.7848	105.72	86.1728	74.5242	83.5674	89.4575	90.3645	79.217	96.9371	89.5255
691.045	82.4762	90.2255	98.2865	90.2136	80.1204	86.9977	97.1578	92.7245	83.0474	103.8
691.217	79.7346	80.401	79.794	77.6044	79.574	98.9188	77.6586	76.5785	88.205	101.164
691.389	78.5791	72.6998	83.2013	80.6041	69.3055	66.6569	94.5477	86.3276	82.4977	83.9868
691.561	79.1618	79.8359	63.4358	99.164	84.6477	73.1418	69.2521	68.1833	91.6714	81.2001
691.734	66.4671	76.9879	61.0988	84.9577	70.8088	78.8864	94.8552	79.9336	69.7841	83.573
691.906	81.4146	68.3971	78.2455	73.1594	69.4685	92.2546	76.841	85.049	71.8374	81.6444
692.078	79.6465	64.2606	79.5007	68.6143	74.5475	65.155	71.8825	72.0247	83.3652	63.8162
692.25	69.3805	68.8544	80.8711	80.6294	77.1205	70.1505	73.6629	66.7813	75.908	77.2391
692.422	75.9396	85.8308	75.5946	78.3612	69.0361	75.5085	82.2225	82.9599	69.2417	82.1862
692.594	90.8958	72.3512	68.728	83.9074	74.1825	85.6606	72.1499	89.103	71.7906	77.7191
692.767	73.2495	71.3292	82.8813	71.8812	53.7839	62.8523	51.1906	62.0885	69.7879	78.8776
692.939	76.7663	72.4623	68.6652	52.1246	64.4975	71.3722	80.4367	57.6726	82.2771	81.3895
693.111	67.0103	58.9126	55.5072	71.2259	58.518	60.2101	77.0608	67.6179	63.5545	61.6727
693.283	76.483	80.1448	63.9838	82.293	89.3169	77.6555	68.3961	78.6851	76.6151	78.3207
693.455	85.9458	75.8591	83.2139	70.0382	71.8762	82.536	91.4107	74.0016	85.4816	80.8103
693.627	88.2831	79.1962	89.3363	84.9294	74.416	71.3329	79.0096	85.3056	85.63	86.1375
693.8	84.8063	77.7133	82.2758	72.0979	75.9191	73.4369	84.4956	70.8804	86.5352	100.977
693.972	69.7937	78.4292	78.0146	100.886	84.9977	79.1296	90.9859	83.3426	73.3144	89.3514
694.144	80.342	82.5927	95.2508	91.8716	61.1763	85.8716	92.7178	78.1746	86.0424	65.9421
694.316	84.3439	90.7309	82.628	84.9897	80.4175	75.651	89.78	77.2504	90.0381	78.4818
694.488	73.1947	78.5758	91.1524	79.7466	73.982	81.0562	91.0103	67.896	77.3092	94.4977
694.66	82.1261	85.3355	75.126	81.6056	80.1506	88.2058	92.6448	87.6305	84.4744	68.6572
694.833	78.6804	84.2422	86.7831	82.2791	94.354	80.248	87.8239	83.5949	78.8718	72.8642
695.005	78.4414	85.2104	90.3211	86.1818	86.1337	86.5104	70.2801	88.1046	83.3442	84.6087
695.177	87.438	78.8072	84.7283	74.8269	95.7796	77.3371	91.4965	75.7783	76.1256	72.2622
695.349	84.845	97.0023	75.5931	100.144	96.5761	100.084	89.3022	68.0165	85.5938	77.5678
695.521	96.0516	70.7499	101.265	89.3543	86.9793	99.4056	93.9682	81.9869	100.961	83.2177
695.694	76.5655	81.5941	77.2191	99.4044	82.5585	93.9933	67.5447	95.8035	90.1969	75.2298
695.866	86.7076	71.9302	73.3027	72.2993	77.6393	78.5752	74.3336	86.322	67.6579	87.157
696.038	92.3429	86.6801	98.1376	78.1524	79.1255	83.8263	74.0536	89.9803	79.0556	83.3009
696.21	60.8486	72.9793	81.269	65.6426	73.9256	63.4063	79.3365	74.8944	73.267	77.3116
696.382	70.4616	61.2489	68.7435	75.2541	78.5879	85.0693	80.2471	74.621	84.2575	61.2334
696.554	87.0322	57.8442	79.9744	69.8812	72.2354	70.6103	76.0642	71.2264	76.1225	86.0993
696.727	78.5668	87.3402	67.7501	67.5417	66.141	75.5879	75.7036	70.2719	75.5638	68.1414
696.899	81.9825	78.4863	78.6703	71.1185	78.065	68.2837	82.6741	77.0354	79.159	67.5582
697.071	48.6487	81.4358	76.6312	88.1714	63.2926	89.7146	57.3087	60.8258	71.1182	52.4814
697.243	66.9444	72.8168	63.6022	64.768	63.0419	57.3209	62.424	57.7576	67.6649	64.1851
697.415	73.8291	80.5218	70.8768	69.8341	74.5442	70.589	61.267	51.9815	69.7278	64.2393
697.588	65.686	83.4241	71.5617	71.9211	58.7803	57.4239	51.7049	71.9167	59.3694	72.3431
697.76	81.3095	66.3414	79.359	74.7049	71.5963	63.626	59.7164	75.1003	59.3538	83.7511
697.932	67.5822	70.0652	54.1965	60.1738	76.3248	66.9479	64.4419	60.7702	72.9059	52.3701
698.104	67.474	67.7502	68.5321	65.4839	63.5773	70.2496	79.5765	67.6835	72.5967	65.1026
698.276	70.7753	65.66	65.4427	75.9915	65.4727	74.9415	95.2086	61.6028	75.2931	83.3923
698.449	80.488	73.5972	77.1629	82.3128	82.3477	69.7214	80.5766	80.4979	78.8351	77.1515
698.621	73.6621	79.1164	67.7415	66.7184	80.9124	63.4765	72.3525	76.6607	71.4038	72.3115
698.793	84.8787	75.9696	83.3384	88.099	69.5944	73.873	77.1738	82.2929	83.2079	74.7388
698.965	79.2203	72.094	79.6766	70.2399	64.517	95.1949	81.297	79.0295	77.1385	77.4587
699.137	100.611	74.0316	97.8604	79.3839	87.093	86.5509	72.8256	84.186	93.1066	91.2272
699.309	80.2037	80.0788	103.542	84.231	78.5166	85.3892	83.8849	94.4633	88.9404	81.241
699.482	81.5504	95.5037	89.0463	102.676	74.4413	114.498	71.9604	79.5478	100.353	108.933
699.654	79.0557	99.409	74.694	92.3187	80.5819	99.5004	85.548	76.6553	85.1837	78.0853
699.826	85.1796	87.262	91.4553	91.4138	88.5079	78.9264	100.499	90.6063	84.2833	96.25
699.998	94.7847	79.0481	88.436	97.8069	80.0764	91.5531	85.4527	89.7902	95.3015	88.8181
700.17	77.9248	83.0012	83.7825	87.3484	89.8281	84.8982	84.0025	92.1379	87.6456	81.7643
700.343	89.2892	76.3748	85.349	92.1106	94.5784	96.4562	85.9707	90.4976	99.2034	71.5442
700.515	106.3	102.379	113.55	76.1523	81.6163	83.6945	83.8002	93.5217	102.826	86.9587
700.687	93.601	74.633	92.0529	75.5759	86.0954	84.1481	91.2668	71.5596	103.534	84.8164
700.859	78.6531	63.2563	78.9088	82.0794	79.5829	96.7035	101.827	96.7468	90.4096	82.1012
701.031	79.3139	78.7868	79.5696	72.2845	71.8028	81.8923	78.1713	60.2194	92.6845	76.1275
701.204	67.7061	74.4413	75.8302	68.9171	92.8746	75.5345	91.3683	84.057	90.5917	88.3119
701.376	73.7915	80.5393	74.4509	87.1282	70.7182	74.1528	89.0032	66.9269	98.1271	80.8895
701.548	73.1987	83.1879	77.2971	99.6914	51.9223	92.9781	77.092	89.3888	85.4123	78.8848
701.72	80.336	79.8091	87.8281	74.315	73.0265	78.8937	66.9329	86.777	93.9042	79.7645
701.892	99.887	67.6069	84.869	92.0591	81.9265	78.3483	75.6349	93.8665	102.4	99.5169
702.065	100.43	100.506	95.4579	91.19	95.9348	82.299	88.0284	92.396	103.947	81.5615
702.237	77.7066	79.5939	85.4071	107.091	67.9811	79.6822	78.1715	84.3551	68.95	88.401
702.409	89.6241	69.1418	77.3828	84.991	102.265	88.3757	95.7292	79.5544	104.63	80.1783
702.581	89.7102	78.2702	89.1571	96.779	68.4506	86.0307	84.9133	98.0025	118.079	81.4497
702.753	102.036	81.8669	82.4491	87.6525	73.8611	81.3389	105.121	90.0979	96.2376	93.958
702.926	81.6521	96.8058	84.351	92.6293	81.6554	93.4134	93.7042	99.9929	105.333	94.7014
703.098	93.1347	107.926	91.5498	105.977	96.0162	88.5813	74.7709	109.079	103.39	109.897
703.27	107.86	100.779	94.4046	108.031	88.655	102.071	93.1501	104.388	122.626	107.047
703.442	90.5116	103.934	109.238	109.353	101.642	104.404	108.178	113.505	120.089	104.469
703.615	108.665	104.239	118.545	109.447	106.241	104.711	126.709	101.502	104.598	119.114
703.787	106.642	108.569	114.485	122.191	118.992	114.373	131.068	126.955	120.409	101.105
703.959	118.702	123.895	125.5	118.874	114.024	129.277	125.475	124.639	122.419	123.821
704.131	115.144	115.43	104.529	117.155	94.4737	121.643	115.161	118.021	130.549	113.505
704.303	134.458	124.893	107.004	112.045	111.518	111.817	124.827	116.608	123.397	135.69
704.476	84.8733	109.15	128.803	104.314	92.2965	103.265	108.062	117.278	110.735	110.917
704.648	115.005	119.818	128.219	98.5003	111.774	116.995	113.575	116.451	128.596	114.18
704.82	124.467	115.894	118.95	122.355	118.149	120.482	123.854	121.793	127.358	100.765
704.992	110.35	116.636	97.3675	125.179	96.7918	116.065	112.001	103.944	135.779	107.03
705.164	103.173	102.429	127.217	107.25	104.301	105.58	98.8252	115.177	124.059	115.782
705.337	92.8974	100.865	120.537	115.029	99.6466	88.8753	117.991	96.0141	98.0646	100.144
705.509	98.9134	97.1281	84.0066	93.651	87.1919	89.9028	100.977	95.3877	100.759	93.9127
705.681	89.659	96.5913	82.44	78.7976	66.1112	83.3524	98.5714	96.5123	56.0168	70.9645
705.853	68.5711	71.9663	65.9257	67.059	56.0402	75.1188	75.604	78.0986	76.2195	62.1416
706.025	79.4838	69.0127	82.4268	70.5232	57.6429	76.3034	67.8905	63.7613	70.9895	59.8128
706.198	76.9115	67.7168	72.2171	88.4032	68.1194	72.7178	63.9287	65.9911	72.3812	75.6687
706.37	48.9431	61.231	64.9177	69.1547	67.2399	69.9677	64.868	85.3565	76.8616	73.3422
706.542	65.0189	72.3503	61.3368	65.7833	71.1238	81.5093	70.8111	72.4792	78.0533	56.7223
706.714	70.8851	66.8234	75.4898	69.3686	44.2542	73.7081	73.571	67.3667	77.087	54.9136
706.887	58.5966	59.3002	78.5065	87.9169	51.8624	80.2468	50.3155	75.1549	64.3809	67.2756
707.059	68.4849	74.1485	63.3636	71.3195	39.6346	59.9356	60.4217	76.7581	64.1389	71.3689
707.231	56.7373	47.736	59.0548	58.1263	57.8503	66.161	57.9771	47.0396	60.2464	57.968
707.403	51.5297	64.0103	63.9741	63.6627	60.9143	38.0243	64.7532	82.7367	60.6175	75.2833
707.575	59.666	71.7077	84.2509	58.5817	50.0483	72.1731	51.0094	48.5364	69.98	53.6798
707.748	50.1924	47.3882	50.4456	61.8906	57.6866	60.8417	72.8741	66.278	79.4714	52.0419
707.92	48.5709	54.0075	56.8564	59.6422	73.5582	73.01	67.3196	56.6087	75.1476	55.157
708.092	82.2711	54.3956	64.846	63.108	57.4536	60.8256	63.3706	70.9708	70.3642	63.1519
708.264	58.5654	49.9946	62.1149	52.7461	62.7542	80.9511	68.6663	51.3604	63.7232	74.8356
708.437	62.2508	64.1859	63.1219	64.2601	56.7568	65.2705	73.9963	78.7314	64.1131	80.5749
708.609	85.3317	70.3272	92.1981	84.2394	63.0982	76.5771	65.0763	70.8697	79.9534	74.9884
708.781	90.925	76.5366	82.2885	64.1974	57.9372	65.4226	70.6634	71.0841	87.6115	67.7613
708.953	93.1448	73.3226	76.6021	73.5869	81.0175	82.4909	86.0854	73.0366	69.0749	71.9805
709.125	82.3601	62.1106	85.5174	81.8765	85.1674	81.0353	70.1078	65.3514	94.7891	71.9706
709.298	80.2534	62.0214	69.6824	87.0453	79.5494	68.9294	82.1079	60.6926	72.7284	71.9075
709.47	97.5313	103.422	100.895	77.7601	86.6467	101.807	86.7361	86.7509	105.187	75.324
709.642	94.2643	83.1454	99.4956	106.643	111.799	96.259	98.6101	85.9709	100.883	96.7383
709.814	112.175	95.0506	95.4273	99.669	97.5609	92.6078	99.7266	113.009	103.658	86.6598
709.987	105.382	91.9899	89.6714	122.316	93.2559	93.279	102.056	114.302	111.585	95.4166
710.159	115.39	103.015	109.413	99.9533	89.1334	112.402	117.661	91.7225	94.6021	90.2476
710.331	112.045	104.667	102.764	89.3896	106.552	95.3871	116.803	89.2529	105.398	107.264
710.503	123.389	89.6617	104.351	98.0148	96.3246	102.567	92.6793	95.8058	112.792	105.95
710.675	98.6403	120.008	108.49	107.112	93.1498	102.725	109.465	107.825	108.197	118.856
710.848	116.107	127.895	100.895	104.945	108.527	107.449	121.094	113.394	127.344	103.961
711.02	120.397	129.897	124.832	114.658	99.8437	122.397	113.88	129.815	112.604	124.762
711.192	115.712	127.553	115.334	130.937	105.185	106.589	109.165	117.814	138.947	112.74
711.364	113.887	130.599	128.449	113.782	113.239	130.412	133.413	102.315	119.073	125.635
711.537	103.68	113.231	106.665	111.779	85.5718	110.731	121.934	109.992	97.7178	93.3373
711.709	97.6221	104.232	101.029	117.297	88.5569	116.67	104.52	104.569	104.912	85.5914
711.881	109.472	90.8078	93.4999	102.412	78.9122	115.691	115.534	118.745	123.72	114.279
712.053	100.986	94.3271	90.2743	98.5581	100.769	85.704	90.6058	95.929	100.904	92.0918
712.226	97.288	79.4795	84.2753	72.3393	77.2731	86.0285	87.346	83.1849	86.2636	75.5651
712.398	59.0412	76.4209	87.1286	76.0129	66.6284	67.7947	74.1738	72.7511	68.6588	75.6606
712.57	61.2105	80.482	79.1699	64.2638	52.7715	66.3778	74.231	76.3918	76.5183	55.6894
712.742	84.4695	91.5264	69.3032	83.7224	67.3668	98.0911	83.9926	81.5151	82.2688	75.3457
712.915	75.2179	77.6319	74.1997	75.5241	77.5551	77.2249	57.8205	70.5679	89.7149	89.3411
713.087	77.0488	84.5359	61.8667	79.4695	68.1794	78.6328	82.2769	64.7894	70.191	77.216
713.259	71.1238	92.577	79.6242	81.5829	84.8868	72.2849	98.9879	92.491	91.3361	88.213
713.431	80.8821	83.9328	65.473	67.6433	89.3621	71.2507	78.7064	85.1164	80.3622	71.5253
713.603	86.4148	83.9625	91.323	94.5519	83.2572	93.7156	68.3582	93.6151	78.4828	94.4136
713.776	78.79	97.3146	93.4501	88.2038	94.4947	87.1557	107.971	86.6325	69.7877	80.0136
713.948	92.2485	72.2413	80.4418	89.1695	80.4159	92.1404	77.383	73.4245	96.1725	102.357
714.12	82.0631	84.0555	100.933	98.0253	43.7808	89.5718	100.623	68.1005	76.4658	81.806
714.292	89.0831	82.6168	85.7394	64.6529	76.4078	73.5418	101.077	70.9027	87.2986	85.6559
714.465	81.6335	88.0713	92.2549	98.235	67.6808	73.9051	83.0551	84.5986	87.8857	79.471
714.637	97.6127	92.2011	80.095	90.3032	75.4154	89.2552	96.7081	99.9416	76.365	72.3959
714.809	72.5925	72.4691	86.8493	80.7432	88.7534	66.5374	71.4647	79.5975	99.4368	92.279
714.981	79.975	92.5932	82.9858	71.3531	59.1996	72.8534	83.9416	81.8878	90.4825	59.9622
715.154	78.2607	86.8375	75.54	80.257	74.048	73.6918	76.2845	77.4135	85.368	71.6324
715.326	72.73	83.6483	74.4665	72.3903	67.4567	81.5347	80.9433	86.746	93.6415	72.8914
715.498	93.4181	76.1054	74.3568	77.3762	83.0513	87.7877	75.7378	84.7189	90.3393	81.2718
715.67	86.0442	77.4495	83.3296	93.336	80.346	83.8166	92.9716	93.4585	81.2853	88.3269
715.843	77.1121	99.3828	88.7711	94.5328	76.6954	86.7242	90.1552	106.692	88.8529	94.604
716.015	90.212	98.3263	76.9441	98.5471	93.8076	99.6112	91.2131	83.8774	101.529	91.8589
716.187	78.729	88.0812	85.0866	79.0441	83.9803	93.3677	83.946	89.0497	89.6015	84.7975
716.359	102.396	103.114	104.12	102.504	86.8117	93.8829	97.9346	91.0407	108.213	95.8393
716.532	97.1452	106.482	115.055	95.1513	122.77	104.194	117.704	96.0969	106.114	103.837
716.704	117.468	113.562	114.147	114.846	118.491	109.807	122.468	121.672	112.147	110.71
716.876	128.852	129.149	129.734	136.109	127.149	138.426	119.555	110.769	131.934	121.665
717.048	138.991	136.127	138.609	136.986	140.458	131.933	116.811	133.092	116.569	136.211
717.221	135.729	150.573	133.45	148.691	134.458	134.993	147.484	152.386	154.831	143.911
717.393	154.748	168.564	158.378	149.565	172.282	170.483	154.904	163.41	165.008	170.757
717.565	157.813	157.9	146.035	158.967	140.508	160.662	165.568	151.907	160.892	151.019
717.737	185.654	169.276	183.794	167.598	154.624	179.85	169.557	157.158	158.124	137.481
717.91	187.417	157.792	163.856	174.665	169.496	184.996	175.989	172.247	174.483	180.634
