?	Curve-1_E	Curve-2_E	Curve-3_E	Curve-4_E	Curve-5_E	Curve-6_E	Curve-7_E	Curve-8_E	Curve-9_E	Curve-10_E
nm	s.u	s.u	s.u	s.u	s.u	s.u	s.u	s.u	s.u	s.u
507.654	73.1052	77.8949	73.953	98.0974	67.2615	70.9491	75.4821	74.2801	62.7443	81.8223
507.826	75.9338	84.0227	75.736	61.1697	80.4084	83.2861	76.7407	85.0624	77.9704	65.5589
507.997	59.1615	68.5319	70.524	76.2582	82.9026	73.4471	72.0422	64.6902	82.0065	69.3418
508.169	70.3769	64.3403	68.1242	73.0798	71.2518	78.2239	45.2725	92.055	68.3035	75.4074
508.341	68.5394	58.9395	57.0855	59.9795	70.1779	46.1877	83.9038	63.8116	62.3789	51.816
508.512	56.2486	69.6144	63.9407	71.9253	59.1568	49.7582	62.133	83.6518	52.1414	57.4097
508.684	47.3976	56.1781	58.9178	63.8449	79.887	54.421	66.0346	75.0648	74.6547	68.705
508.855	75.3759	66.0984	46.7663	73.2109	69.9022	72.4586	73.3592	61.8094	57.8506	65.1103
509.027	75.9793	66.626	67.8414	66.8998	76.3401	68.7042	70.6333	82.2518	61.6235	59.2395
509.199	58.3918	49.1302	66.5176	79.2481	61.5301	36.756	52.3279	65.595	63.4142	56.7432
509.37	71.0028	64.2606	70.2767	67.3171	88.5952	67.3251	80.1387	80.2494	57.7877	58.2031
509.542	73.0638	75.934	68.0436	60.051	63.5777	56.0197	73.8237	88.5733	92.7052	61.3205
509.713	60.8366	43.4416	61.3789	59.6858	63.4755	55.3832	74.2882	72.1163	65.8739	78.2084
509.885	78.5225	70.5121	70.4451	57.5985	70.2601	72.3096	75.4918	59.3783	50.6028	56.0884
510.057	73.6917	75.5444	62.1357	62.9726	55.42	63.4805	61.609	90.9222	71.8872	77.0734
510.228	77.9913	69.4877	84.8536	90.2487	61.1425	69.2562	69.6498	55.5938	77.1955	66.7286
510.4	64.5582	58.8767	56.8006	73.6809	51.8722	63.9053	70.3165	55.8951	64.0099	61.1482
510.571	46.6187	49.7082	64.1659	74.267	63.7524	56.7352	53.8727	55.9981	60.3475	53.4796
510.743	49.7008	40.7886	51.2076	33.5556	46.8038	31.0586	38.446	45.3139	67.1336	29.0607
510.914	44.364	78.1184	59.5868	70.1457	61.926	61.1653	56.5701	77.4002	61.7736	59.9181
511.086	72.4859	66.563	53.4816	64.0719	80.3428	66.3253	46.2023	71.0951	67.4327	83.3398
511.258	60.0236	76.8747	75.052	52.6087	77.8939	51.1088	57.5093	79.4057	51.4653	60.8702
511.429	48.5754	40.923	65.0363	42.9275	59.3965	66.8632	56.0371	65.8867	80.6862	51.4045
511.601	36.4475	47.1698	54.7775	62.2925	63.3067	70.2183	50.2941	76.4425	75.7851	59.3147
511.772	75.3188	74.3949	59.4671	49.3984	49.6704	52.3656	49.7887	65.0223	65.1078	60.5339
511.944	47.5778	51.3292	77.5974	62.6604	71.5569	53.0522	54.4311	69.094	71.6388	46.6487
512.116	57.5255	53.3761	48.0904	67.0366	80.4607	57.8501	72.1444	53.1612	44.8084	57.8493
512.287	35.9577	55.0542	42.8683	56.0501	57.3129	44.4285	39.879	41.2483	55.1748	56.0441
512.459	57.6824	51.3094	58.1713	49.0879	59.515	37.9379	42.7905	38.7111	38.7969	46.3586
512.63	69.479	56.171	66.2524	40.0791	76.7605	58.6522	74.8982	66.6084	58.0251	60.6325
512.802	65.6596	68.9404	62.9298	59.3009	68.4789	64.4913	73.5428	66.5023	62.877	52.1221
512.974	55.6378	58.1535	47.9953	56.9295	70.7355	61.349	58.7921	82.7835	56.3074	58.1497
513.145	56.9232	79.0635	39.4765	59.4359	58.7379	61.3912	53.4415	60.4528	64.9514	65.315
513.317	69.1945	51.565	47.8046	58.6931	64.6248	59.4224	71.3604	67.0785	56.1075	81.5251
513.488	45.5177	73.8922	54.0337	60.2201	66.8596	68.7571	63.7787	75.1564	55.4546	53.1242
513.66	72.0679	71.3806	76.666	53.8301	66.5561	50.4057	69.0849	58.7472	71.7468	54.7902
513.832	65.6349	49.8342	54.1437	61.5378	52.3235	61.7704	71.4276	56.7038	61.6572	74.4421
514.003	63.0047	57.4364	59.7994	51.8256	80.6753	65.9725	60.0202	62.8499	58.2908	89.6459
514.175	68.3359	51.3496	53.9464	59.1358	75.9717	59.61	60.9772	81.071	74.094	56.4435
514.346	53.4993	40.1544	67.5791	54.7605	61.6266	65.9447	45.1637	62.3483	52.2032	63.7499
514.518	71.7805	66.2458	51.1542	69.6365	78.6541	54.8527	60.5736	50.5563	45.5467	70.3433
514.69	42.9597	61.4159	51.1563	72.8089	79.1682	44.9217	41.6803	72.8553	62.9933	72.5476
514.861	57.4776	67.7044	65.4413	52.4214	69.4603	58.4732	73.1816	68.4793	57.6376	58.9536
515.033	74.0442	73.5926	71.0947	51.8379	62.2937	61.2498	53.6673	63.2477	57.037	52.3007
515.204	59.9368	74.4204	56.0274	62.8548	74.0047	63.0789	62.9914	61.4608	71.6529	64.2777
515.376	68.3234	77.275	74.0586	59.6696	68.1758	71.2293	75.4823	59.9617	58.3466	51.4478
515.548	63.3482	71.3453	54.1232	76.4153	72.8576	66.2596	83.5537	54.0127	68.8132	51.7685
515.719	61.6658	43.629	60.6474	54.9481	51.6436	56.8579	64.9593	57.8903	81.3247	63.8364
515.891	45.8823	70.8968	60.2414	42.5402	54.626	45.1654	75.357	55.3301	50.8358	48.5232
516.063	50.2083	72.3039	63.5835	67.5034	57.0192	56.6874	43.4053	62.76	63.7905	72.0368
516.234	65.9148	57.0315	62.2474	62.3284	62.8777	54.8466	76.1905	64.0662	67.269	77.4757
516.406	69.7559	82.0457	83.6472	77.2348	60.7101	64.4708	49.714	81.136	79.2838	62.0596
516.577	52.0928	72.234	61.6106	82.5325	65.6	65.7444	74.044	85.943	68.5257	47.292
516.749	62.0716	47.2033	62.7324	56.0884	52.7976	37.0962	71.1152	91.4487	48.7686	56.3038
516.921	78.5311	40.4118	66.2356	55.762	55.1159	65.578	50.3805	64.9329	59.4863	42.5432
517.092	61.4633	70.7364	49.2684	63.8419	56.3273	68.8077	72.766	72.9341	56.6069	56.6826
517.264	65.3302	78.0371	68.6168	78.0347	69.9712	58.1437	57.5806	66.6003	61.4029	62.6855
517.435	58.8183	65.4848	75.8622	54.7801	77.2188	56.1837	77.5034	53.8923	51.1054	66.6381
517.607	51.7655	69.5836	49.3119	60.0795	40.6945	50.3189	82.5365	51.8319	59.9724	62.4223
517.779	69.5074	42.0397	59.7145	63.1106	69.3609	64.2697	57.7967	56.0731	73.4251	66.3922
517.95	49.269	51.654	65.3557	57.3545	60.0566	66.1263	70.7996	69.0656	64.6156	73.7247
518.122	49.1323	60.4786	45.5	42.5077	65.2959	67.538	56.5865	51.5586	60.132	56.8918
518.293	41.3587	53.4672	72.6037	52.7503	57.5864	65.3038	39.1195	46.8826	42.6766	53.4297
518.465	66.2867	66.286	76.5938	64.3898	60.4704	72.1597	62.6321	67.2937	37.118	59.6295
518.637	71.1971	62.8933	51.4107	45.5556	57.5165	63.1021	61.8347	62.9531	77.0277	67.1302
518.808	66.0522	77.3423	53.4855	56.8608	86.3801	56.5975	60.9929	69.4059	65.7023	65.7657
518.98	74.9841	56.6215	73.9487	72.8526	63.7768	78.4729	85.4571	76.4551	65.9265	66.4606
519.152	56.8938	84.4036	71.8506	74.0479	60.5106	83.6623	64.0662	72.4745	65.4804	61.0744
519.323	48.6727	48.6674	60.1174	60.198	48.0555	69.3534	40.3151	75.1041	59.8609	70.2855
519.495	66.4356	52.9865	53.135	64.7749	64.1661	62.8609	64.671	74.989	63.7285	61.2001
519.666	66.208	61.7379	59.771	70.6514	67.2358	60.7617	59.9825	63.4477	64.4475	48.7777
519.838	61.0737	42.1247	53.2548	52.4003	51.8117	54.9404	55.5689	47.336	59.7833	42.7746
520.01	68.8889	58.8135	47.0245	60.6763	53.0659	36.545	57.7647	55.1379	41.3918	55.0192
520.181	54.8247	52.468	51.2059	49.8784	47.4038	55.9506	56.8146	50.1879	66.4405	35.0547
520.353	53.6076	66.4067	50.2346	49.6158	39.478	62.635	45.7831	53.6587	63.9709	54.0001
520.525	58.0065	58.6832	43.9306	71.2397	47.8538	47.9342	59.0344	65.2709	66.0257	37.2172
520.696	53.7277	54.8692	50.8228	59.0466	43.8101	60.8747	47.7748	48.6587	53.136	48.2989
520.868	56.8221	76.7542	75.5022	43.5576	52.9636	65.1052	40.6692	60.8148	45.5539	51.6333
521.039	72.034	48.2544	51.8906	34.5009	59.3099	67.7779	64.9117	54.1487	55.1375	44.9387
521.211	74.4645	57.3171	56.7619	37.874	63.2159	69.7601	49.5677	64.7942	44.4921	58.4128
521.383	63.0649	52.1001	67.8432	47.8983	51.5095	76.2734	57.8073	71.9636	61.5422	51.5795
521.554	68.6236	66.5136	67.8051	66.039	60.6315	58.6167	57.8577	69.1285	54.8722	57.6804
521.726	69.1287	52.4523	66.6935	54.7518	62.9725	67.6624	59.7344	73.3348	50.5005	64.8753
521.898	86.7423	49.5096	61.4321	66.1337	63.7217	62.4002	68.1096	58.3656	38.7786	44.8264
522.069	56.9932	57.1953	55.483	64.3565	63.3271	58.5357	56.3853	44.3115	45.5226	55.7463
522.241	34.6624	41.3046	46.5072	71.9184	65.1447	47.7009	73.4268	72.9305	76.8972	64.498
522.412	67.8426	61.6067	61.9708	57.2326	50.9483	65.9119	64.4714	86.925	68.6198	61.9973
522.584	49.2065	57.8911	57.3373	50.3001	47.4545	61.7404	55.7069	58.8886	58.0208	56.6755
522.756	59.5657	64.3402	64.704	50.7945	73.4105	68.1844	66.5154	85.5192	48.875	59.4555
522.927	62.8069	69.6285	44.358	49.2443	49.8458	43.9396	52.1161	39.0416	50.7629	46.4427
523.099	47.9499	44.6936	42.9905	59.1587	47.5751	34.9878	55.6078	77.6377	59.0726	36.1232
523.271	56.3034	48.2281	52.2658	56.2488	48.353	58.046	63.7212	46.7003	46.2917	65.3784
523.442	40.3645	35.975	50.9678	31.8443	47.7641	45.9771	54.1451	58.6893	58.2808	34.5318
523.614	47.0986	49.0948	46.0394	41.1127	59.6984	56.317	50.5676	69.2055	54.6874	61.3083
523.785	66.3035	40.6538	50.6167	60.5268	38.0403	56.142	56.5371	52.8514	59.9869	62.9856
523.957	22.1858	57.5927	61.8428	59.1783	65.4985	45.6425	50.1546	61.5622	39.6537	37.394
524.129	60.6234	65.5928	66.1808	76.7536	71.4278	63.2532	80.528	69.7814	66.6357	59.3605
524.3	58.953	60.4823	56.9843	65.2243	68.1021	47.2724	56.961	63.5152	56.5335	62.4431
524.472	69.8522	68.4348	69.2447	69.7785	74.2458	55.2126	71.2634	64.4365	61.0785	55.6506
524.644	74.2529	40.2831	59.5356	70.087	56.125	51.1497	42.2117	61.9927	53.3893	61.3782
524.815	64.1993	72.7781	71.772	52.9954	60.6471	58.8581	80.8362	56.7328	76.3169	67.4757
524.987	69.843	57.0981	56.7734	82.9068	85.3309	54.9956	82.1239	74.6291	52.2452	63.815
525.159	63.6987	54.3737	51.7896	58.4216	45.48	52.9526	59.8999	60.3361	41.6272	46.1581
525.33	66.8838	59.5977	61.0787	68.8331	81.6375	64.2716	69.8585	61.4921	73.7242	52.5174
525.502	67.2767	74.1987	79.734	65.8398	67.1327	79.09	62.3558	81.2752	67.3436	85.8348
525.674	69.1303	83.4423	75.9269	73.535	84.0416	75.9576	76.1283	70.0513	73.0135	72.3451
525.845	62.9239	67.7945	82.7399	71.3669	83.2155	68.1737	56.4426	77.3177	43.2248	75.1178
526.017	81.5941	86.4436	59.7092	72.9936	53.2508	60.8572	72.8906	73.1085	79.4145	58.1535
526.188	71.1674	76.0268	60.9071	60.9869	80.2144	60.2643	62.6771	51.9099	60.9164	68.9888
526.36	77.7303	77.4372	67.4448	57.6323	51.7316	89.2838	66.2974	67.8605	70.5998	77.8005
526.532	65.0283	58.905	65.9752	49.4716	52.5591	69.8145	50.7131	66.8411	82.5681	55.0061
526.703	76.1318	76.0505	66.1525	60.444	72.6492	67.9599	65.4613	56.7786	65.7206	50.7993
526.875	63.7158	70.7631	66.8739	48.2429	60.6768	47.299	56.827	61.9492	82.7019	63.5407
527.047	52.6514	47.4538	51.1315	56.9933	75.8593	71.6175	49.9962	57.1134	50.0335	52.0281
527.218	63.5514	67.4741	69.8187	46.982	62.5182	56.4955	43.9866	57.5587	58.708	57.8116
527.39	65.8931	53.334	62.8138	66.2361	63.9671	51.253	66.1331	63.6804	24.7208	51.68
527.562	62.812	71.8434	58.1796	56.9254	42.661	44.8669	75.4964	67.4943	53.303	62.6326
527.733	49.8376	56.6058	67.3413	65.4299	53.013	48.1188	50.5053	54.9357	60.7219	62.6995
527.905	44.9676	38.4731	45.8743	53.2391	59.8367	54.286	54.6816	53.3651	53.3986	44.3315
528.077	58.2563	48.0097	44.5937	46.6599	28.9754	49.6934	50.972	64.2248	58.2982	51.4393
528.248	32.8079	53.1553	57.8859	41.917	44.097	35.0432	56.7634	53.0385	44.7163	43.1566
528.42	47.5813	53.8467	60.1057	27.4809	50.2922	43.0054	53.4977	51.7558	59.6885	56.8124
528.591	60.3549	57.6242	71.9708	61.5386	51.2338	56.4414	43.6975	60.3573	54.6935	62.7708
528.763	49.0452	50.0413	48.6188	57.0338	55.2641	45.1288	66.1441	65.72	50.6151	46.8626
528.935	52.037	59.612	63.8918	62.8747	75.3609	49.6561	41.2793	66.0765	51.6325	64.1096
529.106	66.8977	65.9194	48.4924	46.1601	72.6748	61.8859	72.1477	56.1578	39.7449	58.7953
529.278	49.9926	56.2319	51.0936	55.5479	49.194	52.8621	42.5393	73.6184	59.2109	49.7781
529.45	64.3601	52.4817	50.848	54.4145	64.2179	68.7369	49.0811	71.9872	43.4635	58.6891
529.621	39.7861	43.167	61.377	57.9672	72.3545	47.0014	57.4285	77.7296	51.1533	73.8022
529.793	62.0341	70.4365	63.7826	57.3159	50.9816	72.3099	61.1409	51.5599	60.753	53.5226
529.965	59.0622	42.1957	52.7499	47.1715	48.4752	48.1963	60.5603	61.0182	62.7864	54.0493
530.136	46.4611	61.7606	67.9472	37.6336	39.8064	62.9692	46.6489	56.8773	42.3585	55.1312
530.308	42.7792	46.5623	61.8353	35.0493	51.3035	40.4006	50.5459	58.1559	40.6324	46.0106
530.48	42.6324	68.527	39.8058	59.1763	45.9585	49.7909	30.462	53.0312	37.2338	57.3545
530.651	60.4539	59.6852	65.4053	59.8699	54.6976	40.5845	54.5848	58.2862	67.38	62.5873
530.823	42.415	52.852	65.2412	60.579	39.0406	64.822	65.8645	44.5605	47.3856	57.2551
530.995	60.5345	59.3342	49.4915	55.8429	50.2274	50.1537	46.6565	68.53	51.2521	48.8328
531.166	48.5089	45.8029	49.775	66.8334	46.8629	55.8036	50.6114	67.1959	58.8359	62.6571
531.338	50.8472	41.9063	55.7689	49.8284	52.6406	35.786	51.0159	63.0899	58.5975	41.9964
531.51	54.7643	40.9054	54.952	59.3216	53.5502	60.1104	52.1399	57.1109	54.129	60.3005
531.681	79.3692	55.2424	48.4883	36.9979	53.9465	44.4268	37.5383	57.716	54.7373	49.7584
531.853	37.0786	49.5627	52.4438	42.4718	59.8196	57.157	53.7037	47.1143	46.279	41.9485
532.025	67.1765	60.6379	63.5126	37.34	33.9541	50.0742	62.6356	44.5363	47.9704	63.9217
532.196	47.5177	57.4153	64.1331	63.1447	56.1288	50.4786	52.7959	47.074	58.6207	52.3747
532.368	64.3735	56.349	60.0724	58.0197	54.2135	58.8004	64.5257	58.6002	58.6189	51.7404
532.54	60.7418	57.1961	62.6188	68.4471	51.0184	62.8382	65.1508	53.2703	53.0757	61.3221
532.711	54.6533	75.4666	52.6984	33.2999	61.7107	49.1033	56.9093	59.0763	70.1012	39.5499
532.883	54.8246	49.8131	70.0004	72.1941	61.4515	72.7532	58.7682	49.0908	70.255	59.403
533.055	43.0633	45.4547	46.1854	55.3602	70.8452	48.939	67.9502	58.4818	55.536	46.7971
533.226	48.1042	54.0654	55.2137	53.3955	51.7577	48.6816	62.3569	33.956	41.3474	54.3456
533.398	45.9355	43.8889	66.2601	37.9659	42.6426	54.9117	53.8368	64.6124	41.5067	55.0944
533.57	66.7522	33.7922	29.0489	49.3157	44.9516	56.1777	25.6609	44.854	60.8494	44.5842
533.741	52.4333	56.8867	58.2365	68.5868	50.8256	34.5484	46.0549	44.4374	41.0953	53.8061
533.913	55.0246	43.5192	53.2813	37.8058	41.642	52.6516	50.1051	58.9901	59.2133	49.6814
534.085	47.4165	60.4806	36.4395	40.0858	46.8565	36.02	22.1459	33.7465	35.8575	48.5837
534.256	49.0216	43.2199	40.8041	42.1358	59.5325	54.1681	49.3433	35.8317	44.6135	54.1397
534.428	39.429	49.7074	50.0065	53.4264	51.8186	61.4901	29.7269	38.3521	51.9362	50.6026
534.6	49.6184	52.3791	41.4011	57.3513	60.3378	45.3671	60.3818	80.0755	39.363	49.933
534.771	53.5513	60.057	53.0586	34.3754	62.3753	57.4337	39.2766	60.3965	54.3607	47.8156
534.943	53.1661	72.514	49.5538	45.0644	35.9999	54.5328	58.8743	59.9812	53.7601	48.8972
535.115	54.8212	52.1608	57.0187	47.3484	55.7185	49.3392	49.943	49.1831	37.9899	49.9321
535.286	38.7311	49.5438	57.2994	55.3053	57.2451	57.0869	63.4939	48.4342	64.4007	50.425
535.458	64.2354	55.1599	58.1445	54.9107	53.9518	55.2405	43.8369	63.7822	53.2312	52.3126
535.63	51.2747	51.3017	69.9354	52.495	38.3569	51.7907	45.1796	63.1865	51.8558	46.4016
535.801	54.246	59.8188	53.3245	63.2691	62.7396	61.9487	52.2735	46.1855	67.3607	64.3845
535.973	60.1832	54.8749	52.4981	58.7227	35.4589	47.7759	54.3187	53.9904	50.7151	53.2763
536.145	51.0603	59.5279	57.9646	63.1907	56.4803	59.1921	49.2934	54.5177	53.2869	59.1616
536.316	50.6918	56.2333	54.2683	53.1189	66.5133	61.6241	45.6508	59.4432	62.9239	54.4309
536.488	57.6365	51.9352	58.7499	46.1752	46.2731	42.6158	72.1959	66.1586	41.6701	41.5636
536.66	45.7866	42.9429	60.9763	35.3485	61.765	45.6632	61.769	53.0817	42.6779	56.4442
536.831	38.707	54.8477	58.1942	43.3701	67.5564	66.3483	56.946	65.4007	56.828	43.8608
537.003	45.7727	42.9335	52.3671	77.6632	55.1923	58.0482	46.0393	55.076	62.6004	50.898
537.175	56.2448	64.1684	49.6284	70.6181	61.5877	59.1566	54.0716	58.8312	73.6511	54.0485
537.346	48.9834	67.0943	46.2226	41.2159	61.4555	48.8537	37.6565	65.2038	48.9316	55.5337
537.518	80.1672	69.6288	74.3687	58.4312	60.9719	69.8941	63.6007	68.5576	62.8797	77.9707
537.69	51.0096	53.0418	58.392	78.3451	57.5635	60.4057	68.3061	56.8373	64.9481	52.8692
537.861	65.2873	68.5371	47.1133	67.4756	39.185	58.2553	63.5201	75.7814	70.1006	50.109
538.033	65.828	57.7439	53.3739	57.4936	60.6375	63.0578	72.9522	57.0824	69.4064	65.8537
538.205	68.0318	56.8986	51.5089	66.1637	59.7951	74.1685	63.4303	64.3328	62.7111	56.5222
538.376	66.4229	60.1756	59.8471	63.1464	77.5588	56.2058	60.0251	74.8198	51.8643	65.0304
538.548	61.1885	67.4244	55.4175	59.724	51.184	63.4542	46.1321	57.3041	48.2392	61.8097
538.72	76.4194	69.1524	60.9544	56.1898	63.7706	52.8667	66.581	65.466	57.9968	56.0618
538.891	55.5919	55.586	57.875	39.8311	74.381	58.0591	46.1731	53.721	54.7236	56.2132
539.063	68.0889	56.8471	36.2639	46.9706	57.3222	52.0875	67.5248	54.9923	73.2357	64.0857
539.235	63.1157	60.6962	70.6093	58.8391	59.5636	64.3655	43.4755	74.9034	44.9762	52.0815
539.406	50.5001	52.2797	66.5276	57.62	56.1529	57.1218	59.7151	46.2423	49.0305	55.8889
539.578	79.1493	66.9235	63.5919	55.4619	55.5885	61.1698	49.9554	47.0555	47.4495	62.5367
539.75	42.6587	74.2532	67.1224	62.7991	69.5287	48.4969	47.2932	60.4008	67.9964	47.662
539.922	51.3937	49.9784	50.8462	52.3203	57.6379	51.0244	73.7587	55.3172	57.5032	58.1692
540.093	50.7297	49.9115	60.9281	46.0778	49.5966	51.551	63.0942	63.7997	52.2466	65.6477
540.265	64.4549	59.251	51.943	47.4347	54.9451	48.133	65.0803	54.0205	57.203	50.2914
540.437	56.6156	57.1825	69.1422	54.7511	54.6942	47.3158	58.4158	61.8975	38.8955	46.2888
540.608	55.8264	55.9932	75.6372	64.2454	48.5698	48.5203	63.5509	71.9709	49.0204	63.5133
540.78	65.8173	64.4021	60.898	55.8164	72.6251	78.1392	56.509	69.3205	58.3963	72.944
540.952	65.5024	74.6192	53.0276	69.7977	69.7365	59.7612	74.0682	73.1845	74.1689	65.6871
541.123	82.4892	86.4112	78.1752	82.7995	82.5494	77.755	75.9776	79.0573	78.6507	92.1487
541.295	82.8891	73.3448	64.4901	72.6971	69.6656	76.3627	65.6564	82.8197	76.4649	81.2837
541.467	75.9619	69.0275	71.0637	89.6707	90.8056	82.0763	71.0404	82.7877	74.4963	72.9722
541.638	79.3979	69.1309	85.9154	70.2564	70.212	60.9063	73.3026	74.2086	80.2935	88.212
541.81	64.7154	64.4798	82.2351	86.4408	72.2445	75.3279	77.6906	71.9133	79.173	65.0691
541.982	51.5787	83.1637	53.3914	63.1519	62.7048	67.1987	62.6555	60.2016	81.7292	70.1264
542.153	76.847	66.8048	75.2987	48.9068	72.5924	78.0155	72.7265	63.6332	66.5599	74.4488
542.325	70.3166	71.0561	72.0977	66.4954	78.4058	62.8635	56.0136	49.2814	63.7605	55.579
542.497	52.9927	62.2142	42.7785	66.4932	56.9918	46.2977	49.4523	67.1009	53.6941	58.8672
542.669	54.8166	58.7046	64.4639	49.4183	45.4484	47.5454	44.6035	53.3659	51.1917	54.7753
542.84	71.5478	65.4393	65.1099	55.0182	67.6951	65.4717	62.1531	55.0416	56.3952	72.6699
543.012	62.7416	54.6722	52.9728	51.4847	44.7942	54.1181	55.4938	46.0273	65.5841	53.6891
543.184	55.332	37.6674	34.7929	43.4849	55.7823	50.6221	49.453	50.7511	60.7209	53.1297
543.355	54.8559	64.3647	53.8917	50.4581	66.6181	58.7381	47.8213	44.6319	55.9294	49.3368
543.527	44.5966	46.5019	45.1959	36.2892	56.9597	43.4083	55.3289	44.7122	48.798	27.3547
543.699	37.4623	39.5621	45.481	48.4876	39.8638	41.1553	51.5108	45.3882	52.7922	40.3363
543.87	66.3243	59.8581	56.0314	48.7263	48.8965	47.2568	46.0997	34.5732	45.6294	47.4125
544.042	43.9764	45.4768	45.3415	41.5321	52.1968	43.755	52.3149	40.5895	53.0102	38.6632
544.214	49.9516	50.8663	45.1009	44.0137	57.192	53.8047	31.4882	47.7324	47.7142	55.3191
544.386	51.7001	44.4697	44.9154	47.513	51.5635	53.0244	69.3176	44.0551	48.1073	45.2313
544.557	57.2166	52.1102	59.5522	48.3609	52.0283	52.7201	47.6771	48.3903	35.7434	40.6353
544.729	47.8394	52.0451	43.5754	43.2653	55.2614	56.3339	60.8011	48.5298	51.2244	46.2168
544.901	50.6524	49.818	42.5233	41.44	51.0963	52.7436	56.2363	51.7272	58.8661	35.2922
545.072	44.1231	59.093	58.7631	33.2035	55.7452	38.681	53.1498	51.5523	50.3749	47.3155
545.244	60.4172	66.7035	47.6987	56.6323	57.3931	57.6744	48.0604	61.2905	64.9272	53.5915
545.416	48.4372	71.8635	45.9223	40.4154	45.4125	39.1471	48.9801	49.1183	37.9283	42.5734
545.587	51.1422	44.5421	37.4904	41.0247	35.6419	38.222	38.8114	62.7663	48.7244	44.5195
545.759	44.9845	47.0359	42.6622	47.7462	55.6316	54.758	38.7877	39.1185	49.6882	52.2149
545.931	61.2425	57.5174	53.7218	54.1843	48.3989	53.1087	63.5179	49.7936	46.1142	57.3046
546.103	55.2525	44.6059	40.2371	53.5853	63.9634	40.7781	53.8692	59.3938	51.4866	57.8555
546.274	26.5203	45.2386	51.6196	46.5199	45.7502	39.6944	46.8027	44.2604	43.4706	47.7071
546.446	35.2591	51.2036	50.6809	41.6929	44.9596	43.3166	35.4199	50.9873	41.9013	50.6065
546.618	38.1502	58.0559	43.7044	53.3856	44.5446	58.4578	66.154	57.8432	62.815	42.0911
546.789	51.1075	51.6113	60.8738	33.325	37.7338	47.983	41.2819	52.7425	63.8472	60.0291
546.961	59.1874	38.6203	51.8884	35.8778	64.2225	53.5746	51.099	57.7539	43.941	43.1917
547.133	50.7684	45.7083	55.1633	65.985	64.2545	50.9054	55.14	55.0896	45.2821	62.9524
547.305	43.5211	45.54	45.782	42.2352	62.0784	58.5228	37.7474	62.6911	51.0308	39.5978
547.476	50.4851	47.5353	44.1351	63.4014	53.0354	52.7333	48.7171	58.2611	50.9468	57.4902
547.648	42.0596	51.7341	57.331	37.9067	48.6153	57.4839	39.7179	39.6713	57.2372	37.7502
547.82	64.9268	52.0485	52.6736	47.2102	54.0914	48.4317	50.9308	58.7185	52.5804	46.6713
547.991	49.853	43.4837	56.8741	44.9459	46.6681	38.731	50.3716	46.1362	44.7772	56.031
548.163	51.7039	59.26	45.3784	53.4721	46.6055	43.049	31.8036	55.2353	56.9286	47.9705
548.335	45.6908	52.6799	41.4632	44.4054	45.1729	42.7614	40.6759	49.989	34.4944	37.7547
548.506	41.4727	58.1586	42.9669	38.2809	44.0043	50.7391	48.469	56.619	41.5419	37.5511
548.678	41.2415	50.4958	53.9759	39.193	50.4409	57.937	61.0016	44.5745	54.4561	50.4656
548.85	56.708	63.2986	45.052	55.8029	54.285	53.7801	51.8903	55.0872	52.775	48.2115
549.022	64.1572	50.7714	53.4815	56.409	51.8603	54.7709	34.8363	48.0976	62.7029	60.8098
549.193	50.5701	46.5021	39.3483	65.5818	52.5194	43.8555	51.8345	42.3203	56.8877	49.4997
549.365	49.1275	50.7536	63.7265	51.2608	52.9827	64.6361	60.8526	59.8622	60.7863	44.6397
549.537	45.1449	40.4995	58.9844	59.6318	44.059	54.1924	49.8386	62.5319	51.1027	42.9378
549.708	53.8976	60.085	66.9766	55.6509	48.8206	52.4922	53.6498	65.5828	65.7467	54.3511
549.88	60.4147	47.599	57.3398	65.0179	42.9871	41.3373	46.2952	42.4548	57.8204	50.7967
550.052	53.8778	46.9415	48.1345	52.2103	34.3206	29.4348	48.8728	30.1708	46.33	36.0577
550.224	36.3733	34.9588	49.4127	41.5292	46.6625	31.3645	39.1541	50.8684	34.3512	42.1265
550.395	48.3267	53.5354	44.1218	52.1468	37.2157	52.2165	45.8016	39.1429	49.9015	43.6588
550.567	51.1012	61.4414	51.8211	36.731	45.0883	32.0619	61.4669	48.7267	24.8112	40.9308
550.739	41.4956	52.1692	42.5838	39.639	50.6151	49.1514	46.5269	54.4261	44.1985	43.8205
550.911	48.5921	55.489	39.4803	33.324	56.9569	36.9817	42.4793	54.9126	52.9954	48.6507
551.082	48.9143	35.7577	45.2756	47.2467	52.1878	39.9307	31.4268	44.837	52.9534	56.3654
551.254	51.621	51.5256	53.4562	37.7051	38.8606	50.3973	57.39	50.5753	48.6618	42.252
551.426	57.7704	61.6292	48.304	42.7312	49.5369	50.8964	51.4822	56.3483	34.661	46.3337
551.597	53.899	34.9619	53.8498	64.1014	57.7204	51.7332	42.8983	41.5484	43.5918	42.2696
551.769	47.8542	56.8381	56.3186	37.8678	50.5546	57.4103	54.7828	55.1263	43.9437	50.5618
551.941	45.4618	52.5218	40.1387	50.5735	43.2549	51.582	41.4337	50.2542	60.5824	42.8765
552.113	42.0727	58.9461	55.9761	40.9705	42.1259	61.9654	50.6738	40.4613	46.8425	50.9878
552.284	52.9448	56.8068	60.0567	55.7997	44.8947	56.9977	56.6414	50.3916	49.6086	59.4047
