?	Curve-1_E	Curve-2_E	Curve-3_E	Curve-4_E	Curve-5_E	Curve-6_E	Curve-7_E	Curve-8_E	Curve-9_E	Curve-10_E
nm	s.u	s.u	s.u	s.u	s.u	s.u	s.u	s.u	s.u	s.u
651.461	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
651.633	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
651.805	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
651.977	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
652.149	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
652.321	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
652.493	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
652.665	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
652.837	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
653.009	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
653.181	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
653.353	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
653.525	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
653.697	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
653.869	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
654.042	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
654.214	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
654.386	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
654.558	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
654.73	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
654.902	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
655.074	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
655.246	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
655.418	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
655.59	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
655.762	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
655.934	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
656.106	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
656.278	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
656.45	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
656.622	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
656.794	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
656.966	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
657.139	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
657.311	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
657.483	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
657.655	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
657.827	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
657.999	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
658.171	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
658.343	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
658.515	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
658.687	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
658.859	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
659.031	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
659.203	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
659.375	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
659.547	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
659.719	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
659.892	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
660.064	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
660.236	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
660.408	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
660.58	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
660.752	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
660.924	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
661.096	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
661.268	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
661.44	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
661.612	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
661.784	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
661.956	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
662.128	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
662.301	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
662.473	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
662.645	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
662.817	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
662.989	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
663.161	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
663.333	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
663.505	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
663.677	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
663.849	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
664.021	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
664.193	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
664.365	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
664.538	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
664.71	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
664.882	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
665.054	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
665.226	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
665.398	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
665.57	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
665.742	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
665.914	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
666.086	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
666.258	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
666.431	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
666.603	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
666.775	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
666.947	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
667.119	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
667.291	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
667.463	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
667.635	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
667.807	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
667.979	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
668.151	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
668.324	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
668.496	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
668.668	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
668.84	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
669.012	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
669.184	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
669.356	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
669.528	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
669.7	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
669.872	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
670.045	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
670.217	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
670.389	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
670.561	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
670.733	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
670.905	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
671.077	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
671.249	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
671.421	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
671.593	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
671.766	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
671.938	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
672.11	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
672.282	16373.9	8007.15	7166.59	7892.28	8644.84	8373.4	8861.34	8134.28	8319.8	8781.44
672.454	16373.9	3761.07	2843.03	2834.22	3795.3	3479.58	3832.75	2866.73	3176.15	3261.51
672.626	1623.89	250.981	251.786	252.23	263.873	251.761	245.285	227.449	251.234	262.616
672.798	261.279	221.691	223.922	200.018	198.669	218.383	210.135	217.569	211.286	208.961
672.97	205.924	237.235	203.389	226.042	212.252	191.096	228.343	218.005	215.453	212.418
673.142	213.821	217.229	205.608	192.19	211.619	218.005	192.356	199.078	202.211	199.353
673.315	204.467	195.788	197.307	199.525	210.622	197.811	192.939	202.508	195.865	192.474
673.487	199.584	206.023	217.327	184.498	208.235	210.895	193.033	196.022	184.926	185.805
673.659	192.371	195.075	219.019	198.105	185.541	188.201	194.007	212.658	191.768	187.31
673.831	188.37	207.229	202.712	192.668	187.589	189.891	195.143	185.349	189.192	205.159
674.003	196.739	199.26	194.741	183.985	197.912	186.536	186.639	176.486	189.567	196.479
674.175	178.641	180.451	182.504	174.237	176.972	205.379	171.916	196.22	177.509	189.213
674.347	183.259	190.575	198.669	192.176	184.255	184.78	182.395	188.585	182.126	191.348
674.519	198.43	195.619	188.607	190.112	174.543	183.067	181.038	196.116	171.345	177.731
674.691	181.948	202.98	180.118	202.806	177.788	191.303	175.752	192.621	193.802	194.504
674.864	189.06	174.543	202.327	189.272	193.601	187.917	177.724	188.703	191.479	194.476
675.036	184.734	182.813	191.976	196.68	187.865	198.345	171.608	180.287	205.464	181.632
675.208	194.059	209.409	189.377	181.275	197.556	196.833	175.752	198.863	178.674	179.024
675.38	192.257	193.89	164.119	175.581	185.61	183.646	194.952	162.03	178.144	177.776
675.552	185.275	175.343	174.725	148.83	175.243	180.928	180.147	176.729	185.918	166.155
675.724	165.637	181.902	180.027	167.639	157.013	169.308	151.232	159.21	161.106	177.515
675.896	159.778	158.92	170.243	175.869	153.116	168.442	142.342	172.613	147.221	172.189
676.068	155.933	142.596	164.791	157.577	140.359	146.409	160.965	151.649	148.731	154.433
676.24	158.511	152.837	147.93	146.244	156.13	140.243	135.723	153.511	148.629	160.578
676.413	149.891	153.491	149.657	146.365	151.076	130.918	138.522	139.367	141.975	154.097
676.585	148.283	139.93	155.362	150.465	152.326	142.32	148.328	155.593	148.745	143.928
676.757	142.445	152.092	157.882	140.168	144.337	138.986	156.722	147.959	153.947	135.958
676.929	140.556	138.812	150.817	147.345	143.152	150.076	134.185	133.444	140.133	138.697
677.101	143.959	153.6	139.285	143.819	139.622	143.527	149.862	134.171	136.241	144.948
677.273	151.458	143.127	132.898	140.283	134.662	125.575	122.659	149.674	128.786	129.311
677.445	132.279	127.506	144.691	133.564	143.253	127.04	123.234	142.424	142.715	125.258
677.617	122.485	117.175	141.849	118.426	114.582	127.932	134.992	121.59	125.443	124.013
677.79	125.259	121.366	131.447	106.915	114.31	113.404	109.241	131.144	126.971	116.799
677.962	125.896	122.546	134.749	111.507	116.034	123.861	120.233	114.848	133.129	131.164
678.134	138.621	144.532	133.405	130.646	135.173	146.203	115.685	131.494	125.552	131.422
678.306	129.813	136.605	130.12	136.253	130.456	121.91	125.574	133.366	132.412	133.824
678.478	121.321	137.216	125.722	134.013	103.97	132.83	118.687	139.494	122.498	129.088
678.65	140.999	119.274	126.317	115.356	145.751	120.235	114.823	112.635	131.831	133.435
678.822	127.678	135.215	121.542	114.679	132.263	128.14	116.116	110.522	133.499	120.821
678.994	126.666	122.594	146.958	121.173	102.326	121.058	120.465	126.124	117.488	127.667
679.167	127.431	120.512	125.236	134.245	132.538	136.626	118.558	130.991	123.259	116.66
679.339	127.923	114.751	133.218	135.281	118.046	133.203	124.756	135.056	123.924	125.532
679.511	141.68	142.785	144.297	130.65	128.227	137.32	124.407	124.71	134.999	134.646
679.683	129.015	137.97	136.807	116.209	113.788	136.434	125.669	134.005	133.582	121.628
679.855	135.661	128.907	135.063	131.237	140.424	130.585	124.992	126.544	134.336	121.122
680.027	144.35	122.257	128.767	119.587	140.006	120.899	122.268	141.132	134.285	140.532
680.199	134.789	140.36	147.051	141.975	133.122	121.142	128.23	133.175	147.753	130.076
680.372	139.455	133.778	140.645	121.472	143.141	134.027	136.109	139.806	131.352	144.202
680.544	133.258	137.221	149.447	139.728	140.876	151.398	145.27	134.323	139.613	136.403
680.716	148.771	141.846	150.319	153.095	146.033	152.087	130.079	133.419	147.271	136.03
680.888	138.751	150.561	144.581	138.792	139.225	117.446	128.983	142.492	138.857	129.759
681.06	151.474	133.664	143.385	132.421	136.245	130.522	116.723	137.906	142.479	134.629
681.232	135.362	135.396	129.968	135.757	113.572	142.053	138.959	138.029	139.744	136.71
681.404	136.07	133.781	141.189	131.467	136.904	135.639	144.874	125.88	118.309	142.969
681.576	126.477	129.185	148.707	128.3	143.173	135.673	137.037	143.944	134.785	133.892
681.749	130.506	131.433	136.695	135.011	130.445	132.574	127.339	118.002	142.574	121.687
681.921	108.937	124.84	123.323	143.567	104.952	134.359	128.77	142.452	135.432	127.05
682.093	123.517	126.759	123.641	131.22	127.73	139.66	131.398	143.829	125.941	132.71
682.265	126.095	110.57	135.507	123.455	117.453	108.317	116.492	112.138	132.994	120.306
682.437	116.454	120.048	106.258	96.5569	119.414	127.413	100.824	115.382	114.427	107.655
682.609	99.8778	91.9035	106.412	96.8901	90.9133	110.657	94.9277	96.1367	109.952	91.2578
682.781	119.401	111.077	120.598	116.237	96.9284	110.789	104.672	104.461	125.912	102.251
682.954	129.275	108.173	118.574	118.298	113.219	120.849	101.769	106.538	119.262	110.188
683.126	112.278	111.246	121.822	112.312	113.804	125.87	118.336	114.406	135.469	115.567
683.298	112.05	130.529	108.995	128.047	113.396	116.938	93.9769	117.369	123.514	105.224
683.47	115.419	115.629	127.055	116.863	110.391	110.566	114.361	124.964	131.09	117.799
683.642	111.877	108.378	119.09	123.029	118.328	128.745	112.405	118.588	126.12	118.489
683.814	110.719	125.806	113.517	119.075	114.894	116.13	112.147	114.615	125.179	110.984
683.986	120.715	118.435	117.462	123.6	121.716	117.792	98.6806	128.542	135.061	121.883
684.159	114.535	133.997	110.494	116.563	113.949	117.704	106.521	122.438	123.985	117.541
684.331	112.805	124.155	106.654	103.199	107.859	116.213	119.154	121.907	129.308	103.481
684.503	112.292	93.4074	118.046	111.634	121.952	100.372	104.164	95.1904	106.045	93.0217
684.675	100.956	100.806	117.715	112.205	89.6717	95.0658	108.059	108.652	99.1054	100.457
684.847	109.255	97.3596	84.4986	94.5577	102.797	87.671	90.3957	97.2556	110.425	89.3488
685.019	107.502	93.3748	104.367	95.8472	89.7247	69.7073	86.155	95.4164	98.2391	92.1277
685.191	98.4723	88.6529	95.3962	83.9565	96.6406	96.6738	76.9368	84.2805	99.2363	98.7077
685.364	105.49	106.577	114.465	89.7441	100.759	87.2803	112.472	101.429	106.032	114.515
685.536	113.831	109.218	94.5255	107.082	113.49	112.825	92.232	97.151	110.752	87.2799
685.708	89.3525	71.73	84.1186	95.2281	84.2961	107.313	90.1024	122.612	97.1959	75.1196
685.88	103.069	85.0969	114.28	103.567	84.7402	96.8451	71.0604	108.556	99.0164	92.44
686.052	82.5219	105.744	103.399	61.6122	86.6017	76.7009	80.2829	98.9651	72.754	104.187
686.224	110.384	93.7396	102.792	77.0588	88.7861	82.56	84.4236	99.4449	95.5008	97.6808
686.397	86.736	73.3555	107.315	94.0852	99.0147	75.3674	91.1228	83.9194	104.416	84.1413
686.569	96.4081	87.3739	96.2585	90.2862	73.7438	82.5294	95.9748	101.995	103.11	111.11
686.741	107.46	86.2546	107.28	82.4884	104.747	96.816	101.692	102.124	106.826	88.9708
686.913	102.139	105.822	95.1294	94.5523	93.0776	110.627	94.7696	88.8089	101.937	113.805
687.085	88.8092	104.718	122.076	114.2	101.693	94.9028	104.822	97.0959	105.351	98.8401
687.257	110.608	118.855	129.922	123.616	114.174	101.629	81.8681	102.433	106.384	108.006
687.429	105.062	83.9149	103.958	104.283	87.2833	103.55	117.558	92.8986	108.597	82.6725
687.602	83.2881	111.067	118.318	103.417	106.761	100.963	91.2548	102.469	99.9929	93.3191
687.774	114.808	96.86	100.472	115.767	106.587	87.5964	95.3202	79.9698	93.2452	100.596
687.946	94.8669	97.9285	92.3306	77.9122	91.8199	83.1099	88.444	102.299	87.2968	95.4927
688.118	99.5247	86.7902	83.3787	95.244	98.2265	100.483	92.0798	81.6475	79.3221	92.642
688.29	102.32	98.9066	94.8026	109.523	89.8091	93.0532	82.1993	80.6136	83.0442	83.2709
688.462	90.6854	93.2465	86.1638	104.349	79.6775	91.8768	77.2977	73.9768	99.545	94.0452
688.635	111.549	103.202	100.377	93.4456	111.975	94.1583	81.8596	84.274	121.363	98.7849
688.807	96.4491	86.2013	106.027	126.144	93.171	100.81	89.8079	101.58	86.2951	91.3824
688.979	113.426	107.992	111.35	103.558	106.834	92.7754	70.7266	104.566	90.8965	84.2697
689.151	99.8534	86.9355	118.799	88.4024	83.4366	90.7117	100.758	97.0843	107.034	113.247
689.323	89.4123	111.293	113.737	101.889	93.4445	114.938	96.6846	96.6443	88.7692	104.812
689.495	101.453	81.5942	87.1205	104.809	107.949	118.605	96.5913	90.1246	129.313	124.465
689.668	91.83	84.6532	97.5535	94.8469	98.9362	101.881	101.441	94.2391	96.3941	110.079
689.84	87.1466	102.716	98.1789	90.6748	98.1484	102.702	106.108	101.098	112.729	94.0789
690.012	90.9863	100.157	90.7063	88.3392	106.59	99.7227	100.148	94.3297	117.291	98.944
690.184	99.8265	119.985	125.892	90.4367	102.375	83.1039	91.2241	111.885	120.51	95.253
690.356	107.851	111.825	93.7195	73.8077	90.2939	85.0488	89.2808	102.466	102.141	111.363
690.528	95.2915	87.7109	94.9353	77.6484	86.4186	81.794	95.368	98.7363	97.2427	87.6289
690.701	86.9444	81.3211	91.0839	88.6533	75.5344	80.2916	78.6167	100.353	86.5505	99.4104
690.873	76.3174	88.5961	101.582	78.8429	97.9651	105.125	87.0915	92.8115	86.9575	94.2584
691.045	79.0101	100.71	83.7484	78.5743	75.4039	99.284	93.6863	77.1588	94.1564	83.5166
691.217	85.3392	84.3944	100.378	92.0318	87.4638	92.2668	66.8669	81.693	87.8928	95.6224
691.389	82.405	100.704	82.3945	106.975	72.6348	97.6856	73.2227	87.2797	89.9223	97.0856
691.561	90.1867	79.0448	79.1673	86.5637	74.9689	81.6038	83.968	78.5083	75.3718	95.1958
691.734	70.5063	87.4251	93.9588	81.3316	85.3459	73.5311	66.4872	72.0177	84.9301	76.5603
691.906	68.7372	65.7622	81.5725	85.6406	75.9707	83.0541	72.777	67.8335	83.8038	81.2623
692.078	71.4364	68.0691	75.0034	65.5915	60.5683	69.0383	73.2404	74.9555	47.9046	65.038
692.25	74.2207	79.4831	72.5712	64.7691	74.9966	81.6545	76.8216	78.7404	76.7921	75.0483
692.422	69.7589	48.3704	80.5364	65.7284	70.7312	78.9836	67.3415	68.4636	62.5125	69.7804
692.594	83.3187	88.37	89.2868	72.8829	64.8686	77.9223	69.8884	67.0085	81.4827	68.7232
692.767	69.7002	69.3469	73.8623	60.8948	71.8569	61.1293	69.2692	70.6076	64.8835	66.1206
692.939	78.8042	67.1088	67.044	59.2716	59.2604	82.5898	72.9908	75.1342	67.4352	64.6804
693.111	79.6107	67.2986	64.8369	54.4675	82.5614	77.6234	56.8531	68.9576	68.0221	76.4306
693.283	68.7535	76.5721	79.6912	91.4454	84.2605	71.749	76.4909	71.4545	76.4983	75.7382
693.455	85.592	80.4574	94.1358	72.0144	81.169	90.3791	80.1753	77.9322	70.0241	87.1937
693.627	61.2442	54.3194	90.0993	91.0868	70.3645	60.4529	54.4339	82.8631	75.9542	60.8528
693.8	79.4778	81.9122	90.4065	58.3447	72.0705	80.4782	76.2518	89.9407	65.9136	72.1179
693.972	73.0258	91.3888	79.376	77.973	83.139	90.552	77.3659	79.3087	73.5962	74.0276
694.144	64.7625	102.822	94.6554	74.2299	79.5601	85.5525	69.0539	80.7159	89.6898	81.7824
694.316	73.5609	80.7097	78.5005	72.7319	73.8975	68.0335	93.2167	66.375	90.3195	84.2019
694.488	90.3849	90.8223	83.9115	81.4918	87.567	76.614	77.5083	90.3061	103.157	78.1677
694.66	92.4143	87.5538	96.1657	101.981	90.7755	82.4034	85.6403	102.342	85.9326	77.6714
694.833	74.8461	81.1656	81.343	92.8426	76.7374	67.7796	84.7426	86.7326	79.3491	69.7164
695.005	86.0027	76.5917	93.1057	97.7802	79.2437	82.0599	83.9464	95.1808	80.8678	74.1637
695.177	73.4586	62.4264	84.7323	77.5752	71.0313	62.184	61.7197	80.694	80.9565	68.3059
695.349	92.8296	80.5919	85.692	76.5493	72.3739	86.8876	83.6548	95.1223	88.4507	93.0216
695.521	79.8543	89.8113	93.1286	96.0751	87.338	99.4818	74.6411	99.5933	86.3749	100.07
695.694	93.4732	94.1128	93.0692	83.527	76.1781	73.0578	74.5826	103.894	84.9283	58.5812
695.866	83.7993	92.5562	93.8933	79.6051	75.4316	84.5922	84.7251	85.8933	69.9194	82.4059
696.038	97.9454	75.6425	73.6197	86.6353	98.0891	76.7844	82.0548	85.2052	96.9382	83.1026
696.21	70.6011	74.0062	89.1836	80.6447	63.6275	71.589	64.4018	67.7508	79.8741	61.1012
696.382	72.5052	83.02	96.2143	74.6397	78.9684	68.3557	82.3088	89.8075	83.7487	65.3803
696.554	82.7485	79.2345	84.1329	71.2439	77.5536	95.0059	61.7211	75.5482	60.5876	71.666
696.727	70.7221	69.778	86.1463	68.1138	77.1936	66.5692	59.1829	74.594	80.3936	67.7453
696.899	85.6095	71.9721	75.686	73.0822	73.8611	70.3427	53.626	78.7822	71.9053	78.2688
697.071	55.4719	93.4165	76.1898	57.2386	66.2056	84.0023	71.7961	68.9458	66.6129	63.6609
697.243	69.3785	70.8238	66.3461	63.3548	45.3554	74.3845	39.7686	65.0886	65.3481	56.6003
697.415	68.4418	77.3108	73.0107	70.6244	73.4273	72.6632	59.2086	59.1238	61.9892	66.661
697.588	76.749	69.9713	67.0691	71.3078	73.1106	58.4959	58.2787	73.6435	68.0814	67.342
697.76	59.4718	66.5384	66.8494	65.2659	74.8898	73.9245	60.4668	60.1797	52.6156	69.1244
697.932	54.3672	77.8851	69.5693	64.977	39.0941	73.4362	60.9801	62.899	50.7196	75.8577
698.104	66.6984	85.3943	78.6872	73.293	77.4999	71.1207	75.3124	68.0079	75.8869	75.947
698.276	62.8304	81.2399	70.9854	86.7554	73.9721	90.5827	70.1866	65.5344	81.9625	74.8193
698.449	79.7401	65.6572	79.3227	67.7697	73.1312	76.1629	71.9368	72.2894	87.2755	74.7702
698.621	67.3298	71.1614	75.0775	73.2781	84.4269	55.9775	76.26	78.001	66.9034	66.5411
698.793	91.1065	91.1522	85.4872	81.6959	64.918	73.5455	69.3174	75.8434	79.2975	74.3498
698.965	91.8561	80.7	81.0185	82.8288	75.2209	89.2643	83.6347	91.3638	87.0223	72.6704
699.137	82.0007	92.0673	69.3336	70.3534	75.1583	82.0108	72.9706	94.9336	82.3662	74.0069
