?	Curve-1_E	Curve-2_E	Curve-3_E	Curve-4_E	Curve-5_E	Curve-6_E	Curve-7_E	Curve-8_E	Curve-9_E	Curve-10_E
nm	s.u	s.u	s.u	s.u	s.u	s.u	s.u	s.u	s.u	s.u
484.496	16373.1	16379.9	16371.3	16376.2	16377.6	16375.1	16377.1	16378.5	16378.6	16371.5
484.667	16373.1	16379.9	16371.3	16376.2	16377.6	16375.1	16377.1	16378.5	16378.6	16371.5
484.839	16373.1	16379.9	16371.3	16376.2	16377.6	16375.1	16377.1	16378.5	16378.6	16371.5
485.01	16373.1	16379.9	16371.3	16376.2	16377.6	16375.1	16377.1	16378.5	16378.6	16371.5
485.182	16373.1	16379.9	16371.3	16376.2	16377.6	16375.1	16377.1	16378.5	16378.6	16371.5
485.353	16373.1	16379.9	16371.3	16376.2	16377.6	16375.1	16377.1	16378.5	16378.6	16371.5
485.525	16373.1	16379.9	16371.3	16376.2	16377.6	16375.1	16377.1	16378.5	16378.6	16371.5
485.696	16373.1	16379.9	16371.3	16376.2	16377.6	16375.1	16377.1	16378.5	16378.6	16371.5
485.868	16373.1	16379.9	16371.3	16376.2	16377.6	16375.1	16377.1	16378.5	16378.6	16371.5
486.039	16373.1	16379.9	16371.3	16376.2	16377.6	16375.1	16377.1	16378.5	16378.6	16371.5
486.211	16373.1	16379.9	16371.3	16376.2	16377.6	16375.1	16377.1	16378.5	16378.6	16371.5
486.382	16373.1	16379.9	16371.3	16376.2	16377.6	16375.1	16377.1	16378.5	16378.6	16371.5
486.554	16373.1	16379.9	16371.3	16376.2	16377.6	16375.1	16377.1	16378.5	16378.6	16371.5
486.725	16373.1	16379.9	16371.3	16376.2	16377.6	16375.1	16377.1	16378.5	16378.6	16371.5
486.897	16373.1	16379.9	16371.3	16376.2	16377.6	16375.1	16377.1	16378.5	16378.6	16371.5
487.068	16373.1	16379.9	16371.3	16376.2	16377.6	16375.1	16377.1	16378.5	16378.6	16371.5
487.24	16373.1	16379.9	16371.3	16376.2	16377.6	16375.1	16377.1	16378.5	16378.6	16371.5
487.411	16373.1	16379.9	16371.3	16376.2	16377.6	16375.1	16377.1	16378.5	16378.6	16371.5
487.583	16373.1	16379.9	16371.3	16376.2	16377.6	16375.1	16377.1	16378.5	16378.6	16371.5
487.754	16373.1	16379.9	16371.3	16376.2	16377.6	16375.1	16377.1	16378.5	16378.6	16371.5
487.926	16373.1	16379.9	16371.3	16376.2	16377.6	16375.1	16377.1	16378.5	16378.6	16371.5
488.097	16373.1	16379.9	16371.3	16376.2	16377.6	16375.1	16377.1	16378.5	16378.6	16371.5
488.269	16373.1	16379.9	16371.3	16376.2	16377.6	16375.1	16377.1	16378.5	16378.6	16371.5
488.441	16373.1	16379.9	16371.3	16376.2	16377.6	16375.1	16377.1	16378.5	16378.6	16371.5
488.612	16373.1	16379.9	16371.3	16376.2	16377.6	16375.1	16377.1	16378.5	16378.6	16371.5
488.784	16373.1	16379.9	16371.3	16376.2	16377.6	16375.1	16377.1	16378.5	16378.6	16371.5
488.955	16373.1	16379.9	16371.3	16376.2	16377.6	16375.1	16377.1	16378.5	16378.6	16371.5
489.127	16373.1	16379.9	16371.3	16376.2	16377.6	16375.1	16377.1	16378.5	16378.6	16371.5
489.298	16373.1	16379.9	16371.3	16376.2	16377.6	16375.1	16377.1	16378.5	16378.6	16371.5
489.47	16373.1	16379.9	16371.3	16376.2	16377.6	16375.1	16377.1	16378.5	16378.6	16371.5
489.641	16373.1	16379.9	16371.3	16376.2	16377.6	16375.1	16377.1	16378.5	16378.6	16371.5
489.813	16373.1	16379.9	16371.3	16376.2	16377.6	16375.1	16377.1	16378.5	16378.6	16371.5
489.984	16373.1	16379.9	16371.3	16376.2	16377.6	16375.1	16377.1	16378.5	16378.6	16371.5
490.156	16373.1	16379.9	16371.3	16376.2	16377.6	16375.1	16377.1	16378.5	16378.6	16371.5
490.327	16373.1	16379.9	16371.3	16376.2	16377.6	16375.1	16377.1	16378.5	16378.6	16371.5
490.499	16373.1	16379.9	16371.3	16376.2	16377.6	16375.1	16377.1	16378.5	16378.6	16371.5
490.67	16373.1	16379.9	16371.3	16376.2	16377.6	16375.1	16377.1	16378.5	16378.6	16371.5
490.842	16373.1	16379.9	16371.3	16376.2	16377.6	16375.1	16377.1	16378.5	16378.6	16371.5
491.013	16373.1	16379.9	16371.3	16376.2	16377.6	16375.1	16377.1	16378.5	16378.6	16371.5
491.185	16373.1	16379.9	16371.3	16376.2	16377.6	16375.1	16377.1	16378.5	16378.6	16371.5
491.356	16373.1	16379.9	16371.3	16376.2	16377.6	16375.1	16377.1	16378.5	16378.6	16371.5
491.528	10641.7	11791.5	11579.8	12975.9	14803.4	13582.6	15148.8	13201	13582	15129.4
491.7	550.864	920.549	691.011	940.673	2561.87	1767.06	2395.55	1404.77	1379.15	2237.87
491.871	422.263	394.159	410.678	411.232	414.947	412.451	412.782	424.777	402.184	387.291
492.043	403.467	414.02	423.872	396.111	433.379	397.89	402.841	424.68	416.646	405.592
492.214	417.54	424.739	406.062	393.994	409.736	416.82	403.881	381.457	421.537	397.768
492.386	407.886	426.481	402.908	408.452	408.13	396.701	419.235	431.387	425.75	409.735
492.557	433.629	414.158	416.1	399.267	427.764	429.253	440.65	398.191	408.827	429.637
492.729	349.829	398.182	350.371	338.835	358.348	355.853	404.703	388.084	361.163	372.375
492.9	373.842	363.895	371.639	370.139	371.664	366.72	378.104	336.927	375.71	377.811
493.072	342.178	362.814	336.921	335.433	367.508	324.991	339.413	366.446	357.801	338.804
493.243	303.156	297.822	293.315	296.104	308.629	314.994	346.835	285.26	321.225	322.088
493.415	291.178	308.938	279.918	298.439	277.004	244	256.47	302.546	284.938	252.179
493.586	251.377	277.283	265.18	245.956	258.951	235.021	253.522	251.269	251.785	250.137
493.758	248.424	231.499	227.841	231.865	249.663	213.11	241.832	218.788	245.224	236.635
493.929	201.821	224.44	205.976	216.652	205.468	231.111	216.065	253.439	256.678	219.038
494.101	199.056	185.386	237.668	189.694	210.866	212.604	249.869	204.383	222.432	224.117
494.273	228.664	221.385	221.946	232.6	217.848	220.175	242.265	236.703	217.628	243.698
494.444	222.438	227.823	207.943	208.371	207.792	210.698	201.496	230.765	202.479	221.496
494.616	194.574	226.108	215.524	210.231	208.747	198.137	221.677	225.752	229.272	220.386
494.787	207.139	213.133	195.474	229.712	188.894	211.566	214.65	218.683	206.165	176.285
494.959	244.671	236.918	204.54	220.521	213.976	197.741	230.407	188.463	214.664	221.621
495.13	218.463	236.684	202.247	220.899	203.623	211.87	232.266	201.413	205.206	217.517
495.302	209.652	210.54	208.656	232.471	219.302	219.206	204.015	211.081	181.614	218.303
495.473	207.951	228.756	215.239	200.321	217.836	224.229	234.125	195.506	236.299	228.032
495.645	209.285	211.741	205.325	231.203	209.412	212.819	211.178	191.597	218.07	220.724
495.816	201.255	229.44	212.97	212.869	195.156	215.445	213.497	226.405	199.989	214.505
495.988	206.347	214.411	206.52	230.942	236.595	216.381	233.934	230.281	205.684	222.525
496.16	190.74	201.727	195.591	187.03	215.233	177.257	220.798	220.407	211.234	199.166
496.331	216.828	234.576	221.396	213.401	179.384	211.545	200.816	201.304	218.549	202.656
496.503	218.077	219.709	198.104	191.659	227.878	214.595	211.538	212.031	212.243	238.987
496.674	213.999	201.924	221.438	208.868	209.51	221.599	206.876	234.199	209.914	194.665
496.846	213.132	204.587	204.545	195.794	201.094	176.191	201.084	210.601	223.909	211.296
497.017	162.438	201.938	223.137	204.556	179.038	172.431	211.651	186.572	214.995	187.342
497.189	200.371	203.503	184.356	179.197	184.17	209.923	202.313	197.629	201.009	176.633
497.36	206.209	164.332	199.093	205.762	160.262	172.28	193.336	172.647	173.728	179.996
497.532	188.417	205.093	194.593	226.318	209.392	189.899	222.055	184.524	195.396	214.533
497.703	181.697	179.909	175.471	192.532	177.581	164.688	184.79	180.957	180.301	174.663
497.875	169.125	171.686	168.961	160.357	164.175	179.245	173.661	181.362	171.496	175.353
498.047	176.636	184.661	143.769	175.656	180.039	193.608	181.456	192.575	169.841	153.006
498.218	169.269	165.126	160.994	169.693	166.568	166.976	191.794	165.604	149.86	140.746
498.39	182.82	188.271	130.714	191.277	143.432	178.03	180.503	174.453	164.962	155.596
498.561	146.665	169.151	135.693	150.27	171.931	183.346	181.56	167.034	184.271	141.43
498.733	165.652	175.098	182.596	169.544	163.637	175.986	194.441	203.514	178.324	183.512
498.904	161.959	176.786	187.609	184.871	167.928	193.262	184.091	186.026	172.323	189.941
499.076	170.33	169.244	169.576	183.32	158.101	175.8	187.372	182.198	185.251	188.121
499.247	188.924	189.554	180.502	182.59	208.806	184.451	201.97	194.251	173.449	183.118
499.419	177.253	176.476	203.142	188.511	207.882	201.422	194.537	200.156	197.814	181.093
499.591	183.931	222.958	189.374	213.761	228.245	192.758	187.329	206.745	186.93	200.998
499.762	176.044	190.803	189.076	195.411	179.467	186.548	188.452	221.07	189.464	178.439
499.934	187.334	196.163	212.515	173.349	201.092	197.485	218.646	194.616	166.358	174.903
500.105	172.704	207.458	178.98	202.775	214.987	203.485	209.612	196.335	207.808	201.851
500.277	202.322	222.631	195.954	214.875	190.077	215.574	224.476	204.851	209.537	197.416
500.448	196.382	208.022	188.887	200.261	201.491	177.702	196.701	203.952	211.728	214.452
500.62	188.695	218.641	185.972	206.744	209.643	188.529	227.404	239.333	205.906	223.562
500.791	195.396	223.887	184.916	208.135	185.532	224.891	202.407	212.919	173.495	192.462
500.963	189.351	210.854	195.192	198.739	179.545	218.736	201.871	207.929	230.771	211.818
501.135	168.701	202.127	188.662	190.548	194.822	204.502	206.683	190.901	196.64	178.216
501.306	189.674	179.644	170.05	193.821	192.836	173.442	184.492	185.857	192.162	191.729
501.478	174.789	202.054	164.634	155.783	203.586	171.611	137.417	164.135	189.419	171.312
501.649	153.17	150.347	157.653	171.446	148.575	164.647	167.937	159.329	143.746	142.48
501.821	150.942	146.302	151.246	178.375	179.882	140.665	133.252	131.876	126.876	146.926
501.992	138.268	147.875	132.551	144.864	152.114	132.12	151.257	150.708	160.761	156.412
502.164	146.36	157.614	144.745	146.934	134.748	163.753	150.049	148.401	162.576	139.06
502.336	156.473	155.705	139.578	166.88	142.465	131.245	150.068	151.16	160.099	163.383
502.507	152.989	137.213	153.557	130.379	162.174	161.049	152.859	165.685	148.701	138.615
502.679	128.546	167.018	145.455	146.296	149.437	151.307	147.492	173.375	147.43	155.873
502.85	145.869	132.398	154.559	131.009	149.872	150.637	138.441	129.771	165.778	132.114
503.022	136.466	165.462	143.214	148.951	151.265	150.665	157.699	138.826	143.35	148.947
503.193	139.648	141.643	157.802	143.501	165.318	158.225	151.737	149.58	160.349	154.89
503.365	139.736	165.758	152.955	144.665	158.578	142.602	131.562	143.716	159.028	144.66
503.536	123.351	166.365	138.997	141.227	142.731	145.907	162.65	157.811	148.037	129.353
503.708	154.89	129.636	144.705	139.192	158.899	137.405	152.162	143.621	163.904	152.269
503.88	144.404	169.348	128.962	167.382	138.316	147.258	155.014	161.695	156.583	143.119
504.051	168.983	155.868	124.199	147.511	135.692	139.066	168.684	168.716	153.734	147.715
504.223	139.195	150.054	135.18	160.862	148.262	123.955	148.481	161.286	147.655	138.708
504.394	166.707	165.28	155.722	136.298	130.843	167.425	142.573	169.36	158.594	154.185
504.566	160.328	162.673	149.395	142.882	165.404	148.282	150.989	161.133	171.715	161.437
504.737	161.043	155.436	155.707	158.776	147.538	153.013	164.212	150.446	160.472	156.042
504.909	155.512	186.919	142.808	142.194	147.917	162.581	158.421	124.426	157.615	165.043
505.081	154.885	149.373	158.794	154.767	152.054	158.257	164.118	150.205	152.254	167.819
505.252	180.879	160.309	143.114	160.969	175.925	165.259	161.101	163.256	170.32	171.413
505.424	128.618	161.577	152.298	143.784	152.401	147.278	159.203	145.543	153.128	142.616
505.595	161.365	158.77	171.044	152.318	180.363	141.869	180.837	154.341	167.95	145.095
505.767	156.767	179.911	148.843	159.022	151.071	162.236	184.624	168.659	173.327	164.929
505.939	181.067	156.916	146.587	177.013	152.49	155.523	170.838	178.51	182.395	168.213
506.11	149.769	176.851	167.837	163.575	144.598	164.689	169.224	166.649	155.04	168.432
506.282	189.958	162.739	184.927	170.19	174.574	155.831	181.338	178.769	161.931	159.303
506.453	160.088	159.882	174.705	155.273	162.535	178.121	171.649	159.654	187.361	162.989
506.625	160.635	169.575	196.106	184.172	151.688	161.393	146.702	196.056	157.607	185.024
506.796	146.921	163.619	172.468	174.29	163.108	168.902	166.932	162.601	176.261	162.707
506.968	146.747	193.106	153.177	180.71	155.966	156.337	181.633	193.649	144.485	153.249
507.14	153.305	146.403	161.552	171.675	147.197	144.45	148.439	165.648	155.201	170.716
507.311	142.45	176.349	159.105	158.11	177.632	173.343	151.051	172.497	170.383	147.076
507.483	162.635	171.823	160.752	164.13	154.788	148.946	178.475	181.386	140.292	161.083
507.654	156.699	170.291	161.801	157.931	163.311	164.964	155.232	135.379	162.49	160.838
507.826	155.817	162.167	132.089	159.632	168.068	150.419	153.616	153.95	157.751	160.688
507.997	139.272	137.401	136.875	142.059	162.311	155.2	153.258	158.474	150.199	141.829
508.169	136.494	141.562	132.302	132.099	127.441	135.727	132.766	132.332	163.059	125.45
508.341	148.972	145.61	127.661	127.987	149.168	116.772	133.511	158.392	136.61	120.833
508.512	128.782	118.31	127.409	108.884	105.027	130.072	149.064	146.348	126.921	130.288
508.684	111.032	128.095	126.745	120.452	152.549	129.408	127.495	146.707	109.169	127.074
508.855	118.043	139.1	122.751	119.567	126.386	110.972	137.98	107.91	125.856	114.461
509.027	104.306	152.885	130.575	127.568	131.624	129.906	123.884	143.929	137.222	144.213
509.199	132.321	130.582	140.305	148.774	129.272	124.257	134.771	132.591	130.01	138.356
509.37	126.593	150.438	133.075	114.937	140.258	124.085	147.543	133.95	121.732	137.966
509.542	128.107	126.39	116.889	136.199	137.946	121.078	119.711	126.624	147.516	131.095
509.713	118.992	124.839	123.702	147.395	149.651	112.932	132.595	122.799	141.513	127.834
509.885	131.333	136.927	115.508	136.659	139.169	112.093	139.61	138.183	133.315	130.032
510.057	119.26	130.148	135.752	127.088	143.18	131.634	124.487	137.174	136.873	151.432
510.228	130.68	116.289	120.448	145.11	130.919	129.952	151.599	144.106	146.332	165.053
510.4	135.238	125.3	129.846	152.575	117.964	131.776	142.967	116.749	129.737	127.415
510.571	122.733	127.84	149.657	136.549	149.816	121.781	128.204	133.072	146.549	134.203
510.743	105.588	125.936	118.443	109.633	104.882	119.881	114.052	109.169	111.619	126.013
510.914	117.881	140.207	133.462	137.142	128.906	123.927	115.114	147.158	123.661	118.82
511.086	103.217	119.085	109.092	132.034	121.517	132.794	151.471	132.816	123.009	128.184
511.258	127.807	118.15	113.662	126.849	137.853	97.0754	144.29	123.877	126.331	118.494
511.429	106.841	104.975	117.177	113.378	121.603	99.9196	114.3	111.921	110.627	121.493
511.601	110.893	120.726	104.304	112.453	108.989	102.045	106.437	118.205	134.264	92.2404
511.772	88.5419	129.813	104.981	136.893	105.211	117.828	127.417	128.531	115.858	108.525
511.944	101.791	105.695	120.345	111.485	95.0038	111.477	111.915	134.449	107.567	125.84
512.116	117.226	122.348	119.813	130.946	106.127	123.996	137.329	104.932	104.885	116.664
512.287	109.702	100.248	101.89	125.355	116.713	95.9373	127.019	110.83	112.267	90.3501
512.459	91.9728	122.364	116.596	101.955	119.548	77.4309	105.85	109.935	108.898	88.6833
512.63	107.482	115.58	111.793	120.188	119.204	106.069	119.377	117.765	110.536	126.98
512.802	109.783	115.653	111.118	111.84	123.226	119.258	117.709	132.675	120.755	107.238
512.974	122.563	122.289	141.093	108.15	117.264	125.6	142.762	130.351	129.322	112.646
513.145	130.563	115.825	122.793	115.941	112.033	139.979	123.243	127.058	132.657	125.08
513.317	110.729	106.043	127.024	124.092	107.653	109.099	115.681	125.392	123.873	126.12
513.488	124.611	122.433	104.171	119.355	109.368	136.189	128.336	130.673	123.547	108.158
513.66	118.344	136.172	120.365	127.243	145.555	126.737	143.037	130.744	124.605	127.515
513.832	135.791	130.704	107.829	123.482	133.991	113.469	116.116	119.914	153.753	108.396
514.003	124.238	144.032	132.854	123.624	161.728	128.977	136.018	134.938	145.146	101.201
514.175	122.269	163.666	126.713	143.316	140.914	120.917	122.346	130.031	134.609	129.225
514.346	142.033	123.577	106.321	125.122	127.829	137.758	121.906	139.087	131.742	106.888
514.518	129.535	128.886	116.276	127.499	113.008	104.471	109.293	126.149	113.032	126.283
514.69	135.203	127.517	119.508	110.862	151.617	106.233	126.085	145.865	129.341	119.104
514.861	118.766	122.469	136.296	118.417	149.991	98.2566	132.44	136.712	134.243	129.582
515.033	110.659	117.515	130.535	125.31	146.378	132.05	103.751	121.548	120.056	139.317
515.204	146.758	129.038	134.278	123.303	141.657	124.717	125.67	125.103	131.325	119.902
515.376	101.455	113.376	126.587	143.09	122.15	129.796	112.178	123.184	119.766	136.073
515.548	139.499	127.283	122.41	137.719	128.344	127.792	141.538	136.621	127.646	114.282
515.719	119.066	143.022	108.998	135.12	137.572	135.57	118.942	122.228	116.647	116.304
515.891	123.316	100.134	127.444	144.146	117.039	129.454	128.487	136.095	133.41	107.34
516.063	136.389	107.973	127.792	135.118	129.648	117.567	103.409	133.561	123.922	121.635
516.234	120.653	140.271	133.704	140.076	131.692	138.118	127.272	148.137	145.446	140.768
516.406	120.806	131.269	128.066	128.183	120.292	117.328	142.332	152.109	130.183	110.35
516.577	137.879	124.372	117.315	131.824	143.852	147.358	139.693	139.136	138.617	137.04
516.749	105.595	130.704	117.887	131.941	123.582	137.671	119.653	116.209	118.089	114.125
516.921	104.238	127.404	114.593	108.965	122.687	98.6149	107.728	139.312	109.767	133.864
517.092	115.818	136.452	110.851	125.044	141.736	104.566	126.441	137.541	135.601	122.812
517.264	125.922	142.354	125.72	132.083	124.473	120.793	111.219	115.212	128.1	132.026
517.435	116.318	133.635	114.678	129.116	137.499	91.0256	119.338	121.41	109.957	134.258
517.607	131.979	111.047	95.9031	113.654	120.603	100.309	122.176	124.247	103.072	109.047
517.779	114.182	117.01	113.014	127.888	110.192	118.84	103.47	122.354	130.604	119.728
517.95	128.377	136.42	119.843	125.008	122.929	125.438	116.897	124.437	133.668	124.679
518.122	110.726	132.708	139.578	131.031	120.225	119.161	110.442	121.256	152.893	108.458
518.293	114.624	143.311	111.322	126.929	131.5	124.983	129.037	123.039	102.829	114.727
518.465	107.995	116.739	108.716	124.983	134.974	122.805	119.526	134.351	116.595	102.184
518.637	136.434	129.517	106.063	126.661	133.609	122.816	119.748	128.705	127.954	121.579
518.808	106.386	115.358	122.395	131.793	140.103	115.499	141.422	126.307	132.624	124.36
518.98	120.026	145.001	87.0841	137.903	116.795	135.023	132.235	131.24	119.907	136.354
519.152	127.065	138.387	116.251	114.593	122.898	122.768	144.912	131.455	135.886	109.749
519.323	149.078	128.146	132.131	133.762	121.59	119.108	145.044	128.507	119.051	145.636
519.495	125.998	110.441	107.136	114.186	117.559	116.256	121.241	120.241	122.327	115.004
519.666	134.832	124.546	124.973	111.352	125.985	137.589	115.326	100.955	121.813	126.465
519.838	102.941	106.754	113.219	118.38	105.372	117.148	99.4326	127.672	101.223	87.8243
520.01	129.996	90.7531	110.102	93.5023	115.812	126.667	108.697	90.1669	127.569	110.654
520.181	97.1295	101.401	88.2124	98.0675	103.542	106.457	103.448	104.572	110.636	84.7759
520.353	91.5954	115.228	111.161	96.7434	102.19	117.421	118.874	114.872	110.175	81.4127
520.525	112.914	118.602	92.4191	98.277	116.517	101.003	93.3805	118.942	105.176	96.9253
520.696	117.461	95.6943	128.846	92.3582	111.525	120.211	125.388	115.578	99.7216	112.644
520.868	109.226	99.3686	110.134	112.508	113.992	116.616	105.076	105.738	91.5469	105.345
521.039	115.586	102.405	123.26	108.853	104.747	124.86	98.5937	139.551	108.069	110.998
521.211	119.266	134.445	104.436	109.363	103.907	112.991	122.776	112.337	106.983	108.223
521.383	105.433	117.175	113.569	125.948	138.143	119.827	129.896	110.531	130.288	108.065
521.554	124.842	143.925	113.042	120.277	135.145	109.815	136.892	109.401	114.444	117.743
521.726	129.391	129.769	109.482	102.156	111.962	108.093	113.481	123.393	116.192	113.728
521.898	101.677	117.309	128.453	119.747	142.95	116.438	123.673	135.429	106.28	125.997
522.069	121.252	110.748	101.327	117.361	102.183	110.115	125.919	117.327	123.54	120.618
522.241	110.078	136.733	137.448	134.315	130.501	111.9	123.952	112.875	111.921	123.256
522.412	114.727	139.015	108.951	121.679	120.867	125.04	122.371	115.469	117.501	132.67
522.584	108.986	109.637	103.207	106.986	119.259	106.217	120.994	114.316	123.697	130.615
522.756	114.91	128.182	120.603	95.2569	118.756	122.696	119.112	115.883	135.574	118.166
522.927	93.2994	105.642	103.325	99.7838	106.301	104.735	96.5856	96.3414	121.026	112.337
523.099	109.638	127.061	110.751	86.4892	114.632	103.647	120.736	111.522	122.75	103.252
523.271	109.189	100.199	99.7374	84.4619	116.248	89.4318	91.8114	109.469	118.16	95.9206
523.442	95.5035	106.926	108.488	104.27	102.551	113.787	118.909	114.322	99.4302	92.7999
523.614	109.681	88.311	115.316	105.906	109.207	115.602	110.013	131.17	101.781	75.577
523.785	106.124	125.318	115.907	125.178	111.114	124.407	122.67	105.511	111.193	90.3896
523.957	103.43	113.025	94.4643	101.221	111.623	106.855	99.3977	111.048	90.4306	120.854
524.129	135.463	134.785	134.272	116.16	120.151	136.146	127.346	122.773	115.442	131.165
524.3	105.154	124.923	127.305	116.819	123.513	114.459	123.407	124.764	106.147	112.886
524.472	116.789	105.487	128.074	120.976	130.398	122.925	155.477	138.229	120.728	121.808
524.644	126.839	120.03	120.411	117.371	151.632	124.566	126.26	131.487	123.488	117.766
524.815	137.109	143.05	132.963	111.99	148.912	149.839	136.085	136.533	124.007	136.685
524.987	132.1	152.769	135.21	146.707	129.837	144.347	133.582	127.916	128.565	142.094
525.159	118.982	138.935	116.43	109.608	108.377	131.201	131.993	129.961	121.571	125.78
525.33	134.07	136.178	142.578	153.374	135.893	122.578	136.238	150.912	150.882	156.209
525.502	141.336	164.412	140.363	127.709	148.573	133.245	148.69	150.047	164.442	154.199
525.674	146.305	167.759	143.982	136.101	154.657	147.908	151.403	154.782	138.35	144.295
525.845	123.877	146.444	133.231	141.751	143.455	152.203	136.609	151.889	146.246	156.449
526.017	123.062	140.876	129.693	138.201	150.87	138.095	157.026	142.045	150.969	140.972
526.188	129.304	129.651	144.466	131.908	150.199	145.926	153.676	155.482	142.676	142.985
526.36	129.773	139.993	137.791	155.083	115.644	121.482	137.343	152.64	160.704	127.986
526.532	122.922	123.719	128.892	136.284	135.298	129.456	138.998	149.319	136.516	123.378
526.703	126.234	146.661	133.933	118.601	128.762	131.625	104.161	137.798	137.103	131.796
526.875	120.311	136.736	115.319	128.264	105.463	121.026	110.92	127.201	138.756	120.976
527.047	112.032	106.648	111.493	138.659	148.81	116.975	112.893	114.917	123.563	108.024
527.218	96.4862	107.783	125.539	112.221	102.575	98.7603	123.377	111.162	134.273	107.384
527.39	103.352	119.336	99.027	125.569	110.78	116.546	118.245	114.477	116.455	115.161
527.562	101.937	116.564	103.398	115.661	109.581	105.1	106.133	100.154	103.684	117.715
527.733	125.446	118.135	139.058	105.493	122.456	105.155	114.599	115.956	125.884	87.6039
527.905	107.155	111.573	109.918	105.793	125.152	109.869	124.596	109.395	116.654	92.3466
528.077	112.711	110.065	115.032	110.025	93.6222	117.853	94.8318	94.8638	111.614	123.068
528.248	103.928	103.299	80.7306	90.4939	111.976	101.583	101.747	100.246	109.014	105.443
528.42	120.329	108.737	135.357	109.116	126.177	91.6515	117.939	115.344	103.027	126.01
528.591	138.171	121.365	97.5368	107.063	131.752	119.856	99.4427	133.21	118.074	118.432
528.763	114.723	129.027	112.631	113.61	122.544	114.581	98.0786	94.8284	124.855	118.425
528.935	109.146	127.835	123.283	113.736	111.484	119.312	115.534	115.355	132.875	131.708
529.106	112.586	126.009	114.221	126.383	118.432	118.145	114.149	120.329	119.427	104.446
529.278	92.4919	115.524	94.3379	90.0775	108.178	119.699	120.966	117.51	113.985	110.178
529.45	114.299	115.259	109.593	119.097	108.803	106.324	101.492	123.553	127.888	115.569
529.621	101.315	129.749	109.256	120.725	109.771	122.775	102.237	109.699	124.94	134.207
529.793	109.423	142.234	99.0407	109.641	127.918	120.857	117.544	130.465	118.003	123.352
529.965	99.9841	122.931	106.163	116.095	119.746	107.91	115.492	101.834	105.944	123.88
530.136	114.401	110.173	110.141	118.324	113.069	115.8	119.027	129.501	114.716	99.8118
530.308	102.113	103.541	111.94	103.218	95.81	101.131	98.939	113.727	108.938	99.033
530.48	101.565	119.247	100.993	100.501	102.41	114.887	97.5203	119.901	102.321	90.464
530.651	117.618	125.109	94.7993	99.2942	112.214	98.2901	114.683	115.823	99.8205	105.905
530.823	105.051	103.92	107.705	116.08	117.985	113.567	93.9403	121.158	114.024	117.711
530.995	102.015	122.917	108.362	95.5534	114.331	98.6588	120.914	125.298	111.649	120.566
531.166	115.675	112.847	122.401	110.348	113.327	110.848	128.034	122.511	113.892	104.225
531.338	126.849	95.8543	126.912	127.109	98.485	107.401	118.785	98.6422	104.425	97.5514
531.51	92.611	122.408	107.472	116.475	104.005	109.893	107.313	100.302	126.882	106.493
531.681	103.657	111.143	116.784	109.07	93.189	112.564	114.704	108.56	101.897	120.947
531.853	103.219	121.61	84.8812	97.5067	102.829	96.5018	94.1503	100.638	89.4968	98.4471
532.025	93.8957	109.916	81.7801	101.433	136.628	110.246	114.306	112.46	95.1515	108.338
532.196	101.355	106.916	91.3717	122.555	94.3562	99.1359	120.701	104.551	111.575	113.452
532.368	87.2118	121.979	115.611	109.026	111.992	105.037	113.784	108.957	108.724	93.5347
532.54	91.4242	108.488	115.319	111.728	112.562	99.863	126.703	119.54	113.558	94.1186
532.711	126.386	123.912	119.011	117.586	109.32	100.067	115.966	119.438	101.424	123.128
532.883	113.36	122.527	113.181	108.379	94.2012	119.428	114.375	107.482	116.557	109.891
533.055	88.2868	125.589	88.5315	118.419	82.0267	119.317	96.4941	122.176	95.2915	115.068
533.226	86.8084	98.076	108.756	95.7665	93.2334	93.9174	100.692	102.89	88.9598	88.6158
533.398	97.9509	110.677	81.3688	94.4921	114.458	96.2181	103.819	103.283	120.288	100.799
533.57	104.924	99.9889	89.1747	94.1014	95.9934	89.31	104.485	90.909	76.8012	110.089
533.741	101.983	109.243	94.034	80.304	87.2253	97.7446	94.6404	103.332	103.734	112.157
533.913	84.7662	89.0848	80.1635	104.218	100.014	121.708	102.406	87.7858	77.258	99.5961
534.085	83.3911	104.082	114.888	100.508	116.879	113.772	90.7258	104.672	104.234	96.306
534.256	78.928	92.6601	91.886	89.0855	93.0622	89.3318	83.1141	107.232	112.019	106.6
534.428	99.8215	98.5175	76.0248	97.0312	105.602	93.5185	94.6103	107.242	107.224	97.2119
534.6	99.9893	88.6609	82.6656	107.223	104.726	104.963	101.252	104.486	91.5208	95.5
534.771	101.314	94.8125	109.242	100.202	110.636	101.488	122.386	111.024	110.59	104.96
534.943	115.029	108.995	89.073	96.4913	95.0543	115.21	132.71	109.563	100.619	104.95
535.115	99.8078	99.1802	96.4864	110.747	84.8372	105.177	118.097	109.91	118.399	113.591
535.286	99.8424	111.449	104.605	101.034	102.919	90.9074	119.779	112.014	102.049	109.054
535.458	100.835	111.194	111.594	108.447	101.843	106.197	114.129	108.858	93.5231	105.48
535.63	111.99	136.554	106.618	99.5902	125.38	95.9031	115.144	120.826	110.094	112.279
535.801	102.027	105.988	89.8813	107.552	108.815	107.16	117.516	112.704	100.151	123.893
535.973	102.451	124.45	93.4114	103.255	102.675	121.3	118.312	109.627	104.491	105.801
536.145	105.531	105.986	115.604	102.205	122.823	130.847	124.745	120.54	125.879	112.406
